figure_id,figure_index,figure_path,caption,top1_score,top1_confidence,top1_text,top2_score,top2_confidence,top2_text,top3_score,top3_confidence,top3_text,top4_score,top4_confidence,top4_text,top5_score,top5_confidence,top5_text
image_0010,11,../02_images/figures/image_0010.jpg,Grinding direction; (b) 70 m/s,0.380943,low,Fracture surface studies of WA samples showed mostly brittle-ductile failure.,0.364395,low,The change in the plastic deformation gradient was determined by the plastic velocity gradient:,0.356817,low,"In this research, the subsurface damage was observed by TEM (Talos F200x, FEI, Netherlands).",0.356714,low,"Third, the interfaces between the two nanoscale intermetallic phases may have increased the fracture strength in the fine rosette region, so that plastic yielding can occur before fracture.",0.356562,low,"Interestingly, such findings are counter-intuitive: having more amount of ""brittle"" material (i.e., PH174) and less ""ductile"" material (i.e., 316L) leads to mesoscale HSs with better ductility."
image_0011,12,../02_images/figures/image_0011.jpg,(c) 100 m/s,0.374099,low,"At higher SEM magnification for a field of view located near a melt pool boundary, AlNi (yellow N) and Zr-rich phases (red Z) are present (Figure S13c, Supporting Information).",0.368936,low,"Pink solid line segments help to visualize the direction change of crystal planes. g An HRTEM micrograph on the end of a stacking fault ribbon. h An inverse FFT image masking the extra spots in the inserted FFT confirms they result from the stacking fault ribbon. i An HRTEM image for Alg(Fe,Co,Ni)2 showing a low-angle grain boundary (LAGB) - 5° close to (10) plane where atomic disorder is observed.",0.356532,low,Crystal orientation mapping was performed by using a NanoMEGAS detector.,0.355555,low,"Hence, through this microstructure analysis, it was confirmed that the samples produced with combinations of LPBF parameters and post-HT conditions selected by the proposed framework not only share microstructural characteristics commonly observed in alloys with high UTS, such as the narrow width of the prior-β phase, which influences the thickness of the formed α laths, and the low PF intensity in the $( 0 0 0 1 ) _ { \alpha }$ direction, but also exhibit high frequencies of SF values between 0.4 and 0.5, which are also frequently seen in alloys with high TE.",0.354782,low,Hardness information was assessed from an area of $1 0 0 \times 1 0 0 \mu \mathrm { m } ^ { 2 }$ covering representative microscale features with 121 indents with 10 µm spacing in both dimensions.
image_0012,13,../02_images/figures/image_0012.jpg,(d) 130 m/s,0.370487,low,The density of defects in the scanned area was calculated as 1.43%.,0.367498,low,Rao et al. (2020) explained that dislocations and stacking faults is related to energy dissipation during processing.,0.363357,low,"However, the LMA has excellent sintering resistance which caused the porosity maintain within certain limits, indicating that the healing of the coating is difficult though the temperature increased to $1 3 5 0 ^ { \circ } \mathsf C .$ In contrast, the formation of CTE mismatch promoted the crack propagation, and the crack width increased to 3.28 µm.",0.36281,low,Fracture surface studies of WA samples showed mostly brittle-ductile failure.,0.362794,low,The present results indicate that areas with high dislocation density are mainly distributed in direct vicinity of grain boundaries.
image_0013,14,../02_images/figures/image_0013.jpg,(e) 160 m/s,0.366278,low,"MC carbides at grain boundaries enveloped within layers were limited in the case of the boron-free alloy, thus suggesting that a higher number of crack initiation sites is present as compared to the boron-containing alloys.",0.365733,low,"Under external force, the crystal produces defects of dislocations and stacking faults, further developing into micro-cracks and particle fractures (Guo et al., 2022).",0.365229,low,"These findings suggest that the dislocation density in LPBF-fabricated CoCrFeNi HEA microstructures is related to the fraction of the crystal boundary, which, in turn, is associated with the grain size.",0.364051,low,Fracture surface studies of WA samples showed mostly brittle-ductile failure.,0.363378,low,Previous work investigating the role of microstructure on fracture suggested that grain boundary carbides increase the degree o embrittlemen these alloys.
image_0014,15,../02_images/figures/image_0014.jpg,() 190 m/s; (g) 220 m/s,0.383758,low,"Hence, through this microstructure analysis, it was confirmed that the samples produced with combinations of LPBF parameters and post-HT conditions selected by the proposed framework not only share microstructural characteristics commonly observed in alloys with high UTS, such as the narrow width of the prior-β phase, which influences the thickness of the formed α laths, and the low PF intensity in the $( 0 0 0 1 ) _ { \alpha }$ direction, but also exhibit high frequencies of SF values between 0.4 and 0.5, which are also frequently seen in alloys with high TE.",0.3778,low,"Third, the interfaces between the two nanoscale intermetallic phases may have increased the fracture strength in the fine rosette region, so that plastic yielding can occur before fracture.",0.376475,low,"In the case of plasticity the most important microstructural state variable certainly is the dislocation density as the dislocations are the carriers of plastic deformation.2 Models that treat the evolution of dislocation densities and calculate the fow stress from them have been proposed by various authors [9,19,22,24,25,232].",0.371431,low,"Interestingly, such findings are counter-intuitive: having more amount of ""brittle"" material (i.e., PH174) and less ""ductile"" material (i.e., 316L) leads to mesoscale HSs with better ductility.",0.370592,low,"Under external force, the crystal produces defects of dislocations and stacking faults, further developing into micro-cracks and particle fractures (Guo et al., 2022)."
image_0015,16,../02_images/figures/image_0015.jpg,(h) 240 m/s,0.366127,low,"As discussed earlier, the microstructure evolution during austenite reversion involves carbon depletion, dislocation annihilation, and austenite phase formation, which can all contribute to the softening [15,84,89].",0.365367,low,Plastic deformation leads to the creation of these faults and it stems from the residual stresses arising from the repetitive re-heating of the underlying material.,0.362836,low,This outcome suggests that the PL sample has better resistance to deformation failure and exhibits improved uniform deformation characteristics compared to the CL sample.,0.361472,low,"Third, the interfaces between the two nanoscale intermetallic phases may have increased the fracture strength in the fine rosette region, so that plastic yielding can occur before fracture.",0.361374,low,"WA samples did not fully densify and formed large amounts of carbide and oxide precipitates with large Cr, Nb, and Mo depleted zones, while GA samples fully densified, showed no depletion zones and formed small amounts of fine precipitates."
chart_0016,17,../02_images/figures/chart_0016.jpg,(i); variation trend of WPSD with grinding speed (i).,0.389964,low,"Fig.s 9 and 10 demonstrate that beyond the grinding speed of 190 m/ s, further increases in speed result in little change to subsurface.",0.385636,low,Material embrittlement mechanism in ultra-high-speed grinding and its influence on grinding force,0.371426,low,"In other words, the gradient structure can spread the TRIP effect over a larger strain range to enhance ductility.",0.36866,low,Raman spectroscopy is widely used to distinguish SiC crystals non-destructively.,0.36606,low,"This method allowed us to capture the intricate interactions between the laser and the mixed powder beds, and to identify the absorbed laser energy for copper and $\mathtt { B _ { 4 } C }$ microparticles, respectively."
image_0017,18,../02_images/figures/image_0017.jpg,(a) 40 m/s,0.373694,low,The elastic modulus mismatch between the matrix and nanoparticles can also lead to increased GND during deformation.,0.373493,low,"However, in this study, a fully equiaxed grain microstructure was achieved by modulation of the laser mode and processing parameters.",0.373361,low,"Considering the significantly improved corrosion resistance exhibited by the aged alloy, the lateral chemical composition and structural aspects of the passive film were analyzed by STEM mapping and atomic-resolution HAADF characterization to gain further insight into the origin of its excellent corrosion resistance.",0.372981,low,"We developed a ray-tracing simulation to assess laser absorption in mixed powder beds, including two different powders: copper (40 µm in diameter) and $\mathtt { B _ { 4 } C }$ (5 µm in diameter).",0.369578,low,"However, the LMA has excellent sintering resistance which caused the porosity maintain within certain limits, indicating that the healing of the coating is difficult though the temperature increased to $1 3 5 0 ^ { \circ } \mathsf C .$ In contrast, the formation of CTE mismatch promoted the crack propagation, and the crack width increased to 3.28 µm."
image_0018,19,../02_images/figures/image_0018.jpg,(b) 70 m/s,0.377469,low,"This strong interaction also drives the pronounced intragranular dislocation activity, delocalizing plastic strain across grains and suppressing intergranular stress intensification.",0.368265,low,It's more inclined to think that the nanograin formation in fine granular area (FGA) is due to the dislocation interaction caused by the locally high strain during the cyclic loading.,0.364321,low,"Although strain rate variation may affect to a certain extent the process of dislocations bypassing precipitates by Orowan looping, this aspect of strength modeling is beyond the scope of this work.",0.362839,low,"However, in this study, a fully equiaxed grain microstructure was achieved by modulation of the laser mode and processing parameters.",0.362438,low,This work showed that the fracture toughness behavior was strongly affected by the precipitation of grain boundary carbides.
image_0019,20,../02_images/figures/image_0019.jpg,(c) 100 m/s,0.379265,low,"This strong interaction also drives the pronounced intragranular dislocation activity, delocalizing plastic strain across grains and suppressing intergranular stress intensification.",0.378837,low,High-magnification EBSD observations (inset) confirm the presence of B2-type intermetallic precipitates at these stress-concentrated regions.,0.373772,low,"Hence, it is suggested that a reduction of carbon content may further improve the creep properties of STAL-15CC.",0.370387,low,"In the undeformed region, residual stresses are localized at grain boundaries, while low-stress domains (blue-dominated areas) dominate most grains.",0.370142,low,It's more inclined to think that the nanograin formation in fine granular area (FGA) is due to the dislocation interaction caused by the locally high strain during the cyclic loading.
image_0020,21,../02_images/figures/image_0020.jpg,(d) 130 m/s,0.373404,low,"This strong interaction also drives the pronounced intragranular dislocation activity, delocalizing plastic strain across grains and suppressing intergranular stress intensification.",0.372507,low,"Over 4% global strain, the dislocation density in FCC is maintained at ${ \sim } 4 \mathrm { E } 1 4 / \mathrm { m } ^ { 2 } ,$ while the dislocation density in the BCC phase increases significantly.",0.369753,low,"Although strain rate variation may affect to a certain extent the process of dislocations bypassing precipitates by Orowan looping, this aspect of strength modeling is beyond the scope of this work.",0.366458,low,"Instead, traces of micro shear bands are presented, signifying shear-induced deformation.",0.366138,low,"Considering the significantly improved corrosion resistance exhibited by the aged alloy, the lateral chemical composition and structural aspects of the passive film were analyzed by STEM mapping and atomic-resolution HAADF characterization to gain further insight into the origin of its excellent corrosion resistance."
image_0021,22,../02_images/figures/image_0021.jpg,(e) 160 m/s,0.377715,low,"This strong interaction also drives the pronounced intragranular dislocation activity, delocalizing plastic strain across grains and suppressing intergranular stress intensification.",0.371726,low,"In the undeformed region, residual stresses are localized at grain boundaries, while low-stress domains (blue-dominated areas) dominate most grains.",0.370508,low,High-magnification EBSD observations (inset) confirm the presence of B2-type intermetallic precipitates at these stress-concentrated regions.,0.363207,low,"It is noted that this study holds the core idea of designing coarsening-resistant small precipitates to achieve high strength mainly via precipitation strengthening and by exploiting rapid solidification, and is the base for our other improved designs.",0.359955,low,"Although strain rate variation may affect to a certain extent the process of dislocations bypassing precipitates by Orowan looping, this aspect of strength modeling is beyond the scope of this work."
image_0022,23,../02_images/figures/image_0022.jpg,() 190 m/s,0.354641,low,"As discussed earlier, the microstructure evolution during austenite reversion involves carbon depletion, dislocation annihilation, and austenite phase formation, which can all contribute to the softening [15,84,89].",0.354189,low,"Moreover, other mechanisms, such as dislocation detachment for incoherent precipitates [46], may come into play too; however, understanding the exact nature of dislocation interaction with (Ce,Cu)-rich precipitates during climb is beyond the scope of this study.",0.353784,low,The aforementioned analyses reveal a series of dislocation-whisker interactions that underpin the strengthening behavior of MgAlB4w/ AA2024.,0.352908,low,"This improvement is attributed to the robust interfacial structure induced by the PAA-based coating, which not only suppresses microcrack propagation but also maintains interface stability under sustained shear and frictional stress.",0.352445,low,"However, in this study, a fully equiaxed grain microstructure was achieved by modulation of the laser mode and processing parameters."
image_0023,24,../02_images/figures/image_0023.jpg,(g) 220 m/s,0.381745,low,"However, in this study, a fully equiaxed grain microstructure was achieved by modulation of the laser mode and processing parameters.",0.380314,low,"This improvement is attributed to the robust interfacial structure induced by the PAA-based coating, which not only suppresses microcrack propagation but also maintains interface stability under sustained shear and frictional stress.",0.375824,low,"To obtain the densifying microstructure of coating, the balance between porosity and crack width needs to be considered.",0.373058,low,Rapid melting and solidification of successively newly processed powder lasers lead to intrinsic heat-treatment of the underlying material undergoing thermally induced expansion and compression.,0.372024,low,"The sizing layer forms a heterogeneous interfacial film that not only promotes directional resin infiltration and a ""pinning-like"" mechanical interlock during composite processing, but also establishes a well-defined modulus gradient at the interface."
image_0024,25,../02_images/figures/image_0024.jpg,(h) 240 m/s,0.376934,low,"Considering the significantly improved corrosion resistance exhibited by the aged alloy, the lateral chemical composition and structural aspects of the passive film were analyzed by STEM mapping and atomic-resolution HAADF characterization to gain further insight into the origin of its excellent corrosion resistance.",0.374232,low,"However, the LMA has excellent sintering resistance which caused the porosity maintain within certain limits, indicating that the healing of the coating is difficult though the temperature increased to $1 3 5 0 ^ { \circ } \mathsf C .$ In contrast, the formation of CTE mismatch promoted the crack propagation, and the crack width increased to 3.28 µm.",0.369682,low,Insights regarding the origins of the limited softening can be achieved by studying the deformation mechanisms.,0.369186,low,"However, in this study, a fully equiaxed grain microstructure was achieved by modulation of the laser mode and processing parameters.",0.368732,low,There are several explanations in the literature based on dislocation mechanisms such as pile-ups of mobile dislocations in front of the grain boundaries causing stress concentrations that increase the slip resistance or strain gradients near those interfaces.
chart_0025,26,../02_images/figures/chart_0025.jpg,(i); Fi variation trend of subsurface grain deformation layer depth with grinding speed (i).,0.367569,low,Nanoindentation experiments were performed with a Bruker's Hysitron TI Premier nanoindenter with a Berkovich tip under displacementcontrol mode at 800 nm depth on well-polished samples.,0.363851,low,Nanoprecipitation plays a crucial role in strengthening Al-Mg alloy by hindering dislocation movement.,0.361377,low,"Additionally, peaks of alumina and spinel were observed in the topcoat X-ray diffractograms of the DL MZ sample, along with monoclinic zirconia.",0.361181,low,This broadening indicates that the sizing agents effectively creating a more gradual mechanical gradient from fiber to matrix.,0.360453,low,Zhou et al. [24] reported longer lifetimes in a burner rig test for an APS-YSZ sublayer with an SPS gadolinium zirconate (GZO) top layer compared to a typical APS-YSZ TBC.
image_0026,27,../02_images/figures/image_0026.jpg,of (c).; (a),0.355058,low,The extent of heterogeneity in Zr distribution leading to Zr-free/lean regions near the grain boundaries in cast Al-Zr alloy can be seen in Ref. [32].,0.352556,low,"Defects are mainly located at the melt pool bottom, as revealed by the dark contrast under BSE imaging mode owing to the Al evaporation from the melt pool top and its propagation along the powder layer (Fig.",0.351945,low,"The morphology, phase content, grain texture, and microhardness of microstructures in the white and dark layers were analyzed, and varied nanoscale substructures on the near-ground surface were characterized using FIB-TEM.",0.350735,low,"Unlike CL samples, the PL samples exhibit numerous microvoid coalescence cracks near the primary fracture, primarily caused by the rupture of the eutectic phase at grain boundaries.",0.347451,low,The large ductility of the alloys at 1023 K is attributed to the fine microstructure and the change in the fracture mode from brittle fracture mode to ductile fracture mode due to softening of the γ phase and the $\alpha _ { 2 } / \gamma$ lamellar region with low $\mathrm { c r . }$
image_0027,28,../02_images/figures/image_0027.jpg,(g); Fi. 1 transform; (g) is the selective electron diffraction of (c).,0.359942,low,"TEM images present higher resolution identification of $\mathrm { A l } _ { 3 } \mathrm { N i }$ and especially ternary phases, showing that the latter is unique for the current design.",0.358733,low,The TEM samples possess \~3 µm length parallel to the cutting speed direction and \~3 µm height vertical to the surface plane.,0.35627,low,"Overall, the ordered nanoclusters have an average area of 1.90 nm2 (std. dev. 1.79), radius of 0.70 nm (std. dev. 0.35 nm), and area fraction of 17%.",0.356246,low,The nanocrystals possess short-ordered structures and random grain orientations.,0.352219,low,"Zr) precipitates with a width of \~5 nm in the zoom-in image, which is uniformly distributed throughout the matrix."
image_0028,29,../02_images/figures/image_0028.jpg,w (d1). It indicates that there are plenty of deformed twins in the transition and plastic flow layers.; (a),0.364447,low,"Defects are mainly located at the melt pool bottom, as revealed by the dark contrast under BSE imaging mode owing to the Al evaporation from the melt pool top and its propagation along the powder layer (Fig.",0.349608,low,"•The presence of hydrogen in the microstructure modified the fatigue fracture micromechanisms: from ductile striation marks in hydrogen-free specimens to martensitic lath decohesion in the BS and a combination of martensite lath decohesion and intergranular fracture in the CGHAZ, with abundant secondary cracking.",0.347728,low,HAADF images were collected with a collection semi-angle range of 78200 mrad.,0.347515,low,The extent of heterogeneity in Zr distribution leading to Zr-free/lean regions near the grain boundaries in cast Al-Zr alloy can be seen in Ref. [32].,0.343619,low,"This discrepancy of 159.8 MPa is primarily attributed to a unique strengthening mechanism in the heterogeneous microstructure of the CL sample, referred to as HDI strengthening."
image_0029,30,../02_images/figures/image_0029.jpg,(C); (e); wc showing that there are multiple nanotwins in the grain refinement layer.,0.379684,low,A fine microstructure with dispersed carbides contributes to a higher strength of the alloy but potentially reduces the ductility because they can act as crack initiation sites [39].,0.368164,low,"As a result, the coprecipitation of Cu-rich, Ni3Ti and austenite phases leads to an optimal combination of high yield strength and improved ductility.",0.365766,low,"The interplay between highly localised deformation, stress concentration, and the formation of microvoids at grain boundaries and induced by coarse intermetallic compounds contributes to a reduction in the elongation and fracture toughness of the alloy [56].",0.363727,low,"Finally, the uniform distribution of Cr in the Cu-containing steel promotes the formation of dense (Cr,Mo)-rich passive films, enhancing corrosion resistance.",0.362969,low,"The discontinuous precipitation of $\mathrm { L } 1 _ { 2 }$ was identified, which increased the local chemical inhomogeneities of the aged alloy but helped to obtain a finer grain structure."
image_0030,31,../02_images/figures/image_0030.jpg,(d) 40 m/s; (e) 160 m/s; (f) 240 m/s; the variation of average grain size.,0.353784,low,The extent of heterogeneity in Zr distribution leading to Zr-free/lean regions near the grain boundaries in cast Al-Zr alloy can be seen in Ref. [32].,0.349552,low,"This discrepancy of 159.8 MPa is primarily attributed to a unique strengthening mechanism in the heterogeneous microstructure of the CL sample, referred to as HDI strengthening.",0.347038,low,This underscores the pivotal role of HDI strengthening in the alternating fine and coarse grain microstructure of high strength aluminum alloys fabricated by continuous-LPBF.,0.345648,low,The EDS spectra and maps were processed by EDAX APEX software.,0.345064,low,"(1) APT results indicate the formation of Cu-rich precipitates in the Cu-containing steel provides numerous heterogeneous nucleation sites for NizTi precipitation, resulting in a high number density of Cu-rich and Ni3Ti co-precipitates."
image_0031,32,../02_images/figures/image_0031.jpg,Fi. 1Schematicdiagram of recrystallization evolution ofgrain refinement layer at different grinding speeds.,0.359763,low,This work provides a foundation for the design and mechanistic understanding of mesoscale heterostructured materials with enhanced mechanical properties enabled by AM methods.,0.354515,low,"This model is developed within a multiscale framework and uses the results from the crystallographic theory of martensitic transformations [254,255].",0.35237,low,The martensitic transformation model is coupled to a single-crystal plasticity model for fcc metals in order to account for plastic deformation in the austenite.,0.349854,low,"The formation of sub-grain boundaries will lead to local hardening, and the microstructural inhomogeneity promote the CDRX process.",0.348072,low,"The formation of nanograins induces local hardening and augments microstructural inhomogeneity in specific regions, thereby fostering crack initiation and early growth."
image_0032,33,../02_images/figures/image_0032.jpg,(a) 40 m/s,0.359502,low,"• The as-sintered microstructure of binder-jetted MAR-M247 consists of equiaxed grains with an average size of 10.3 µm, which contain homogeneously distributed γ'-precipitates of various submicron sizes and remaining porosity in the range of 2.13.3%.",0.34834,low,"The microstructures, electrochemical behavior, and associated passive film characteristics of the novel additively manufactured Al5Ti5 HEA in the as-printed and aged states were investigated in detail.",0.347709,low,"(1) The as-built microstructure of alloy ZGH451 is mainly composed of highly textured columnar grains with epitaxial finer dendrites elongated to the deposition direction, small approximate cubic $\gamma ^ { \prime }$ phases in dendrites, and a few contents of MC-type carbides on GBs.",0.346794,low,SEM-EBSD data of the top and side surface of the designed alloy were collected on a ThermoFisher Apreo HiVac SEM equipped with an EDAX Hikari EBSD detector.,0.346016,low,"Moreover, the interlocking structure of equiaxed grains contributes to the toughness of the sample, enabling it to absorb energy through plastic deformation when subjected to external forces, thereby mitigating the risk of fracture."
