figure_id,figure_index,figure_path,caption,top1_score,top1_confidence,top1_text,top2_score,top2_confidence,top2_text,top3_score,top3_confidence,top3_text,top4_score,top4_confidence,top4_text,top5_score,top5_confidence,top5_text
chart_0010,11,../02_images/figures/chart_0010.jpg,F 12Clclateac eiual stress: () CMCan-TGOteac nd (b) -TGOanYbSiO.,0.356824,low,Wang et al.[299] have recently used GPUMD and NEP to study the melting transition in atomistically confined layered materials.,0.356317,low,"Their work revealed the impact of simulation size, temperature variation rate, and the choice of exchange-correlation functionals in quantummechanical calculations for training data.",0.355498,low,"The grain boundary strengthening contribution is quantified using the classical HallPetch relationship [51], as shown in Eq. (8):",0.354145,low,"By combining the descriptive power of phase-field models with the foundational principles of LEFM, it provides a computationally tractable approach for life prediction in complex engineering structures.",0.353488,low,"For the phase-field simulations under consideration, this analysis showed that quadrilateral meshes offered the best compromise between computational cost and accuracy for a given number of degrees of freedom."
image_0011,12,../02_images/figures/image_0011.jpg,(a1); 1400; (a2),0.356947,low,"The grain boundary strengthening contribution is quantified using the classical HallPetch relationship [51], as shown in Eq. (8):",0.352714,low,"Moreover, the separable natural evolution strategy in NEP is a powerful derivative-free black-box optimizer, which can conveniently take into consideration of experimental data as well as complex physical quantities during the training to enhance the reliability of the coarse-grained NEP models.",0.349887,low,The data for the FR and CSC parameters was obtained by conducting nonequilibrium Scheil solidification simulations.,0.348991,low,"By combining the descriptive power of phase-field models with the foundational principles of LEFM, it provides a computationally tractable approach for life prediction in complex engineering structures.",0.347623,low,"Mo, W, Pd, and Co show relatively higher impacts on slowing the precipitation process, by changing the martensite lattice parameter, decreasing lattice misfit, and decreasing mean diffusivity."
chart_0012,13,../02_images/figures/chart_0012.jpg,1450; (a3),0.378477,low,"The grain boundary strengthening contribution is quantified using the classical HallPetch relationship [51], as shown in Eq. (8):",0.351721,low,Wang et al.[299] have recently used GPUMD and NEP to study the melting transition in atomistically confined layered materials.,0.351365,low,The data for the FR and CSC parameters was obtained by conducting nonequilibrium Scheil solidification simulations.,0.350627,low,"The Orowan strengthening contribution of $\mathbf { \Psi } ( \mathrm { C e } , \mathrm { C u } )$ -rich intermetallics can be estimated using [60]:",0.349278,low,"By combining the descriptive power of phase-field models with the foundational principles of LEFM, it provides a computationally tractable approach for life prediction in complex engineering structures."
image_0013,14,../02_images/figures/image_0013.jpg,1500 C; (b1),0.359822,low,"The grain boundary strengthening contribution is quantified using the classical HallPetch relationship [51], as shown in Eq. (8):",0.347114,low,Wang et al.[299] have recently used GPUMD and NEP to study the melting transition in atomistically confined layered materials.,0.346611,low,"Mo, W, Pd, and Co show relatively higher impacts on slowing the precipitation process, by changing the martensite lattice parameter, decreasing lattice misfit, and decreasing mean diffusivity.",0.346543,low,"The Orowan strengthening contribution of $\mathbf { \Psi } ( \mathrm { C e } , \mathrm { C u } )$ -rich intermetallics can be estimated using [60]:",0.345756,low,"By combining the descriptive power of phase-field models with the foundational principles of LEFM, it provides a computationally tractable approach for life prediction in complex engineering structures."
chart_0014,15,../02_images/figures/chart_0014.jpg,1400; (b2),0.358647,low,"The grain boundary strengthening contribution is quantified using the classical HallPetch relationship [51], as shown in Eq. (8):",0.349938,low,The data for the FR and CSC parameters was obtained by conducting nonequilibrium Scheil solidification simulations.,0.349764,low,B.G. performed uncertainty quantification analysis and contributed to testing different strategies and performing high-throughput Scheil simulations.,0.347803,low,"By combining the descriptive power of phase-field models with the foundational principles of LEFM, it provides a computationally tractable approach for life prediction in complex engineering structures.",0.347098,low,"Moreover, the separable natural evolution strategy in NEP is a powerful derivative-free black-box optimizer, which can conveniently take into consideration of experimental data as well as complex physical quantities during the training to enhance the reliability of the coarse-grained NEP models."
chart_0015,16,../02_images/figures/chart_0015.jpg,1450 C; (b3),0.364903,low,"The grain boundary strengthening contribution is quantified using the classical HallPetch relationship [51], as shown in Eq. (8):",0.352554,low,"By combining the descriptive power of phase-field models with the foundational principles of LEFM, it provides a computationally tractable approach for life prediction in complex engineering structures.",0.351674,low,B.G. performed uncertainty quantification analysis and contributed to testing different strategies and performing high-throughput Scheil simulations.,0.350482,low,Path-integral MD simulations are essential for accurately capturing nuclear quantum effects in materials.,0.349971,low,The data for the FR and CSC parameters was obtained by conducting nonequilibrium Scheil solidification simulations.
chart_0016,17,../02_images/figures/chart_0016.jpg,1500 C,0.357078,low,"The grain boundary strengthening contribution is quantified using the classical HallPetch relationship [51], as shown in Eq. (8):",0.349347,low,B.G. performed uncertainty quantification analysis and contributed to testing different strategies and performing high-throughput Scheil simulations.,0.349072,low,The data for the FR and CSC parameters was obtained by conducting nonequilibrium Scheil solidification simulations.,0.347096,low,"From a numerical and computational perspective, the current approach does not rely on cycle-by-cycle simulation, as other PF fatigue approaches, making it possible to simulate HCF of UHCF cases with the same cost as LCF.",0.345829,low,"Moreover, the separable natural evolution strategy in NEP is a powerful derivative-free black-box optimizer, which can conveniently take into consideration of experimental data as well as complex physical quantities during the training to enhance the reliability of the coarse-grained NEP models."
image_0017,18,../02_images/figures/image_0017.jpg,"Fig. 14 Microdefect analysis of $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 } / \mathrm { Y b } _ { 2 } \mathrm { S i O } _ { 5 }$ and dislocations; (f) corresponding HRTEM image of interaction; (gi) GPA images of strain distributions $\varepsilon _ { x x } , \varepsilon _ { y \mathrm { p } }$ and $\mathcal { E } _ { x y }$ corresponding to (f).",0.544956,high,"Clear evidence of plastic deformation, including plate-shaped twinning and parallel dislocations, was observed in dark field (DF) image (Fig. 14(a), corresponding to BF image in Fig. 7(c)) of Yb2Si2O7 layer after 1450 °C thermal cycling for 100 h.",0.528419,high,An analysis of SAED pattern in Fig. 14(b) and HRTEM image in Fig. 14(c) indicated that the twinning boundary within the purple circle in Fig. 14(a) was the (001) crystal plane.,0.523099,high,"Further observations through HRTEM image reveal lattice distortions inside the twinning due to dislocation slip, as confirmed by the strain distributions of GPA images in Figs. 14(g)14(i).",0.514706,high,"Numerous slip lines were observed on the majority of ${ \mathrm { Y b } } _ { 2 } { \mathrm { S i } } _ { 2 } { \mathrm { O } } _ { 7 }$ crystal surfaces, as shown in Fig. 14(a).",0.512372,high,"Indeed, Fig. 14 presents a novel local ""phase transformation strengthening"" mechanism that can be utilized and optimized to improve the high temperature creep properties of Ni-base disk superalloys."
image_0018,19,../02_images/figures/image_0018.jpg,"Fig. 15 Analysis of dislocations. (a) Bright-field image of dislocations; $\left( 6 \right) \overrightarrow { g }$ vector selection for two-beam diffraction; (cf) bright-field images in two-beam diffraction contrast mode (SAED images at the top-left show directions of [111], [20], [110], and [021], g vectors, respectively).",0.520043,high,"Figures 15(c)15(f) show the diffraction results under various $\stackrel { \smile } { g }$ conditions, with dislocations not extinguished marked by yellow circles and_those extinguished enclosed in blue dashed circles.",0.507964,high,"corresponding SAED analysis, the [111], [201], [110], and [021] directions were selected as $\scriptstyle { \vec { g } }$ vectors for two-beam diffraction, as shown in Fig. 15(b).",0.503788,high,A subsequent analysis of the types of dislocations is presented in Fig. 15.,0.502744,high,Figure 15(a) shows a majority of the dislocations on the surface of $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ crystal.,0.500355,high,"To further reveal the nanocrystalline grain information in the recrystallization layer at different grinding speeds, Fig. 15 shows IPF and grain orientation spread (GOS) images captured using the TKD technique."
image_0019,20,../02_images/figures/image_0019.jpg,Fig. 16 Experimental observations of vertical crack propagation and finite element meshes for trilayer coating system.,0.519092,high,"On the basis of the cross-sectional microstructure image of the sample after 150 h of thermal cycling at $1 4 5 0 ~ ^ { \circ } \mathrm { C } ,$ a trilayer coating model incorporating vertical mud cracks was established, as shown in Fig. 16, in which a vertical mud crack and a bifurcated crack were inserted.",0.502361,high,"Fig. 16 depicts the cross-sectional morphologies of ZC20, MC20, and YC20 coatings after thermal shock 20 times at $1 1 0 0 ^ { \circ } \mathrm { C } .$ After thermal shock 20 times, vertical penetrating cracks appeared inside the ZC20 and MC20 coatings, while a large number of microcracks existed within the YC20 coating, interfacial cracks existed between the three coatings and the Si bonding layer, and the bonding layer was oxidized to form the TGO layer.",0.495398,high,"Besides, Figure 16 shows many nanograins in the impact layer of the HAM-HT sample.",0.474566,high,"Dislocations surrounding the dislocation wall and cell in grain undergo annihilation and rearrangement, leading to the formation of LAGBs (Figure 14(b)) and changes from LAGBs to HAGBs, forming massive nanograins (Figure 16(b)).",0.457574,high,"continuous voids along the grain boundaries are eliminated and creep performance is enhanced, see Fig. 16(b)."
image_0020,21,../02_images/figures/image_0020.jpg,"Mi cuap, n u",0.359996,low,"To further analyze the mechanisms governing vertical mud-crack propagation in trilayer coatings, the stress distribution of vertical mud-cracks during the $1 4 5 0 ~ ^ { \circ } \mathrm { C }$ thermal cycle cooling process was elucidated via finite element simulations.",0.356288,low,The initial formation and vertical propagation of vertical mud cracks may result from the thermal mismatch stress between ${ \mathrm { Y b } } _ { 2 } { \mathrm { S i O } } _ { 5 }$ layer and the underlying CMC substrate.,0.351463,low,"Thus, the embrittlement observed at high temperatrehealloy i nsistent with theig-nergyrai boundarappiiurthe, theac embrittlement observed in pure Ni at the elevated temperatures is consistent with boundaries that are free from traps such as precipitates.",0.349463,low,This work shows that if the pressure is increased to provide increased hydrogen or if the sites for fracture initiation are strong enough traps there is not a temperature at which hydrogen per se cannot embrittle the material.,0.34912,low,"As vertical mud cracks subsequently penetrated $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 } / \mathrm { Y b } _ { 2 } \mathrm { S i O } _ { 5 }$ interface, ${ \mathrm { Y b } } _ { 2 } { \mathrm { S i } } _ { 2 } { \mathrm { O } } _ { 7 }$ layer relied on plastic deformation (twinning and dislocations) to relieve thermal stress, preventing further extension of vertical mud cracks along the thickness direction in $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ layer and leading to the bifurcation of vertical mud cracks at the interface."
image_0021,22,../02_images/figures/image_0021.jpg,F 18Sche cluSiHObSiO/YbSiilurheral,0.38381,low,"Ultimately, the two tips of each bifurcated crack may continually interconnect under the effects of cyclic thermal stress and the influence of stress fields from nearby vertical mud-crack tips, weakening the protection of ${ \mathrm { Y b } } _ { 2 } { \mathrm { S i O } } _ { 5 }$ layer for CMC.",0.380052,low,"For oriented cracks, microcracks initially originate from the cristobalite phase transformation in $\mathrm { S i O } _ { 2 }$ mortar.",0.3787,low,"Strategies include developing a gradient-composition SiHfO2 bond coating to prevent interface cracking, incorporating β-SiC fibers into $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ layer for crack healing, and applying annealing treatments to seal vertical mud-cracks.",0.377996,low,"After achieving 200 h of thermal cycling at $1 5 0 0 ^ { \circ } \mathrm { C } ,$ the trilayer EBC system faces challenges such as cracks between m-TGO and adjacent layers, as well as the lateral spreading and connection of bifurcated cracks at $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 } / \mathrm { Y b } _ { 2 } \mathrm { S i O } _ { 5 }$ interface.",0.368963,low,"Up to now, no systematic investigation has been conducted on the feasibility of the LPBF interlayer USP subsequent HT for tailoring hierarchical gradient microstructures of AlMgSc alloy."
