figure_id,figure_index,figure_path,caption,top1_score,top1_confidence,top1_text,top2_score,top2_confidence,top2_text,top3_score,top3_confidence,top3_text,top4_score,top4_confidence,top4_text,top5_score,top5_confidence,top5_text
chart_0010,11,../02_images/figures/chart_0010.jpg,Fig. 11. Normalized activation energy for a twist grain boundary with rotations about the [110] direction using $c _ { 9 } ^ { \prime } = \bar { 1 }$ in Eq. (41). The normalization factor is ${ \scriptstyle { \frac { 1 } { 2 } } } G b ^ { 3 }$ •,0.541363,high,The result of the diffusive segregation analysis on the tensile behavior is shown in Fig. 11.,0.503934,high,"Compared with the LPBF sample (Figures 10(a) and (b)), the Mg-rich network disappeared in the LPBF-HT sample as revealed by Figures 11(d) and (e), suggesting a homogeneity distribution of Mg element, and subsequently better solid solution strengthening from Mg.",0.503811,high,Microhardness measurement results are summarized in Fig. 11 showing a hardness increase from $1 0 7 . 2 \pm 2 4 . 7 \ \mathrm { H V } _ { 0 . 1 }$ to $2 3 7 . 4 \pm$ $4 . 9 \ \mathrm { H V } _ { 0 . 1 }$ with increasing sintering temperature (1200 to 1280 °C) and then decreased to $1 8 5 . 4 \pm 4 . 2 \mathrm { ~ H V } _ { 0 . 1 }$ for the $1 3 0 0 ~ ^ { \circ } \mathrm { C }$ sample.,0.503718,high,"Similarly, Fig. 11(b) highlights the relationship between the rate of change of compliance with respect to crack area (dC /da) and the crack length, a key parameter for fatigue analysis.",0.503298,high,"The best and worst fits for all data, downward-facing data and upward-facing data are plotted in Fig. 11, Fig. 12 and Fig. 13 respectively."
image_0011,12,../02_images/figures/image_0011.jpg,"Fig. 12. Two-dimensional schematic drawing of the bulk element (a) and of the grain boundary element (b) for the initial case. During the deformation, for the bulk element GNDs should keep the continuity of the lattice in the X and Y directions, while for the grain boundary element the lattice continuity is only kept in the X direction. In the Y direction the penetration energy is introduced.",0.540674,high,"This is backed by the observation that Sample B shows multiple necking locations (Fig. 12(b)) and better ductility compared with the baseline Sample A (Fig. 12(a), Fig. 2(a)), despite of their similar lamella",0.53215,high,"Moreover, the topological inversion phenomenon also weakens the strength of IR based on the results of Eq. (11) and reduces the number of $\gamma / \gamma ^ { \prime }$ interfaces, making the propagation of cracks concentrated in IR and terminated on DC (illustrated in Fig. 12).",0.52502,high,"In this element one-half of the Gauss points belongs to one crystal, while the other half belongs to the other crystal, see Fig. 12.",0.524976,high,"Last but not least, compared with other HSs (Fig. 12), the global strain concentration of the improved Sample D is more distributed, accompanied by a lower magnitude (Fig. 14(d) and (e)) and multi-necking (Fig. 14(f)), resulting in further improved work hardening and ductility.",0.507206,high,"As shown in Fig. 12(a) and (b), B200C31 exhibits a significant nonlinear deformation stage, while the nonlinear stage for B100C20 is very short."
image_0012,13,../02_images/figures/image_0012.jpg,transformation parts.,0.36726,low,Driving forces and kinetic relations for transformation and plasticity,0.366947,low,"Mechanical twinning proceeds by a shear mechanism, which reorients the volume affected into a mirror orientation relative to the surrounding matrix.",0.362203,low,A similar transformation is applied to the momentum balance equation (Eq. (19)).,0.361777,low,"The internal strain rate (ξ) of the part gradually decreases with the increase of shock depth, and dislocation density in the material gradually decreases, resulting in the gradient dislocation structure.",0.360731,low,"Depending on the volume fraction of these two phases, one of the deformation modes dominates."
image_0013,14,../02_images/figures/image_0013.jpg,"Fig. 14. Under an applied stress, one-half of the initial volume (dashed lines) shears to form a twin (solid lines) (after Hirth and Lothe [269]).",0.574067,high,A mechanical twin formally corresponds to a sheared volume for which the lattice orientation is transformed into its mirror image across a so-called twin/composition/habitus plane (Fig. 14).,0.511398,high,"With the mutual accumulation of ultrasonic impact strains, numerous movements of dislocation tangles interact with dislocation walls, forming dislocation cells (Figure 14(c)).",0.508158,high,"Dislocations surrounding the dislocation wall and cell in grain undergo annihilation and rearrangement, leading to the formation of LAGBs (Figure 14(b)) and changes from LAGBs to HAGBs, forming massive nanograins (Figure 16(b)).",0.507335,high,"Interestingly, numerous dislocations were observed interacting with this (001) twinning, a phenomenon not previously reported in other similar studies [14,53], as illustrated in Fig. 14(e).",0.493821,high,"Fig. 14 shows the strain profile, calculated from the work of Rice and Johnson [32], for the IHE specimen and the HEE specimens that failed at \~44 MPa/m."
image_0014,15,../02_images/figures/image_0014.jpg,"Fig. 15. Schematic representation of the three configurations and the corresponding decomposition of the deformation gradient F into elastic and plastic contributions, modified by Kalidindi to account for mechanical twinning [114,164].",0.52691,high,The activation of a twin system $\beta$ implies that a fraction $\mathrm { d } f ^ { \beta }$ of the single-crystalline parent volume (matrix) reorients by $\mathbf { Q } ^ { \beta } .$ Fig. 15 illustrates the decomposition of the global deformation gradient F when a twin system operates.,0.496548,high,"As the distance from the surface increases from area 3 to area 4 and beyond, the microstructures observed in areas 2 and 3 are repeated due to the continuous reduction of thermal effect (Fig. 15(e) and (f)).",0.495191,high,Fig. 15(a) was obtained by scanning the non-overlap regions in Fig. 15(b) in the XY direction.,0.490375,high,"As shown in Fig. 15, the fitted splines accurately capture the crack trajectory evolution throughout the simulation.",0.489642,high,It is interesting to note that the α2/β/γ mixed structure is observed in area 2 just below area 1 (Fig. 15(c)).
image_0015,16,../02_images/figures/image_0015.jpg,"Fig. 16. Illustration of the selective role of twin boundaries during dislocation motion for fcc structures, as proposed by Kalidindi.",0.515994,high,This concept is illustrated in Fig. 16 for the fcc case.,0.501507,high,"Thus, voids on the incoherent interface interlink and form a continuous crack path as illustrated in Fig. 16(a).",0.494533,high,"Moreover, Fig. 16 illustrates secondary cracks from sections cut parallel to stress axis of the boron-free and medium boron alloys.",0.492858,high,"In addition to crack deflection, fiber bridging, and fiber pull-out; multi-layer pull-out of the SiC matrix was also observed, as presented in Fig. 16(b).",0.489257,high,"The stress-strain tensile testing curves (not shown) showed no indications of necking, and the fracture surfaces reflected brittle fracture, consistent with the low elongation reported in Fig. 16."
image_0016,17,../02_images/figures/image_0016.jpg,"Fig. 17. Sequential activation of twin systems and its mathematical/ numerical treatment for fcc structures: at small strains, the hardening evolution of existing twins is mainly governed by the activity of noncoplanar twins. Beyond a critical point, existing twins are strongly hardened by coplanar twins, phenomenologically triggering formation of non-coplanar twins. $( \tau _ { \mathrm { c } } ^ { \beta }$ critical twinning shear stress, F, $\mathrm { F _ { c p } , \Delta F _ { n c p } . }$ cumulative twin volume fraction of all twin systems, only those systems which are co-planar, and those which are non-coplanar to system $\beta ,$ respectively.",0.53258,high,"This sequential activation, described in Fig. 17, is phenomenologically translated in terms of two monotonic mathematical power functions depending on either strain rate [169] or twin volume fraction rates [114].",0.523708,high,"Longitudinal matrix cracking: With the increase in the load, transverse shrinkage cracks and transverse cracks within the fiber bundles begin to deflect along the interlayer to form longitudinal cracks, as shown in Fig. 17(c).",0.521214,high,"Transverse matrix cracking: Owing to the low-fracture energy and uneven distribution of PIP-SiC matrix, the matrix cracks first appear in the transverse fiber bundles perpendicular to the tensile direction and in the unreinforced regions, as shown in Fig. 17(b).",0.498769,high,"Fiber pull-out and materials failure: Fig. 17(d) shows that with the propagation of longitudinal cracks, the PIP-SiC matrix breaks along the shrinkage cracks and pores; however, the unloaded transverse fiber bundles can still maintain the original morphology.",0.497514,high,A layered microstructure is formed (Fig. 17(d)) by repeating the microstructural evolution in areas 2 and 3 during the feed and fusion of new powder layers.
image_0017,18,../02_images/figures/image_0017.jpg,"Fig. 18. Influence of crystal orientation on grain or phase boundary damage nucleation. The grain on the right has two widely spaced damage sites that are favorably oriented for shear localization between them. In contrast, the grain on the left has two closely spaced damage sites that are not favorably oriented for shear localization, but an intragranular crack can develop from the cracked particle.",0.545994,high,"In fatigue conditions, subcritical short cracks either pre-exist due to cracked inclusions (such as constituent particles, see Fig. 18) or from cracking early during fatigue cycling, but do not propagate past a limiting grain boundary or past a triple line [338,339].",0.534373,high,Fig. 18 illustrates how two cavities that are close together may not coalesce preferentially if the slip systems are not favorably oriented.,0.476558,high,"The grain refinement in the HAM-HT sample, particularly the ultrafine/nano grains in the interlayer USP impact layers (see Figure 18(a)), led to the grain boundary strengthening",0.468188,high,"After cycling for 20,000 cycles, the $\mathrm { L T G } _ { 0 . 2 5 } \mathrm { P S S e } _ { 0 . 2 }$ homogeneous cathode remains dense and integrated (Fig. 5a and Supplementary Fig. 18).",0.467571,high,Figure 18(a) shows grain morphologies of two-layer impact.
chart_0018,19,../02_images/figures/chart_0018.jpg,"Fig. 19. Cohesive zone interfacial strength models: the vertical axis is a normalized tensile (a) or shear (b) strength, and the horizontal axis is a normalized displacement. The arrows indicate unloading/reloading paths [322].",0.561154,high,"The energy-based definition of the grain boundary character has been modeled in CPFE modeling using the cohesive force model first presented by Needleman [359,360], who described the cohesive energy as an empirical scalar function that relates displacement to normal and shear traction evolution in the boundary plane (Fig. 19).",0.526204,high,"Thus, $\sigma _ { \mathrm { B } }$ of the alloys at 1023 K basically increases with increasing volume fraction of the β phase containing the ${ \mathfrak { o } } _ { 0 }$ phase (Fig. 19(c)).",0.517831,high,"Thus, σB of the rods with the HED microstructure increases linearly with increasing Vallβ (Fig. 19(b)).",0.515006,high,Fig. 19(a) shows the relationship between $V _ { \alpha 2 / \gamma \ G }$ and $\sigma _ { \mathrm { B } }$ of the rods fabricated by the low ED conditions.,0.511316,high,"To quantify the HDI strengthening (σHDI), cyclic loadingunloading tensile tests are performed, and the obtained typical true stress-strain curves of LPBF-HT and HAM-HT samples are shown in Figure 19(a), and the σHDI is calculated according to the equation $( 9 ) ^ { [ 8 1 ] }$ .."
image_0019,20,../02_images/figures/image_0019.jpg,"Fig. 20. Influence of cohesive zone interfacial strength models coupled with non-local CPFE microstructure models on plastic strain development with and without use of boundary strength models; representative 2-D plane strain microstructure (experimental, left) and mesh for a two-phase W(Ni, Fe) alloy (a), and effects of fracture criteria on stress and strain obtained in simulations (b) Clayton [323,324].",0.470591,high,"Furthermore, non-uniform lithiation also results in a non-uniform stress distribution of NCM811 particles (Supplementary Fig. 20), accelerating the mechanical failure of heterogeneous cathodes and thus shortening the ASLB cycle life.",0.465791,high,"These mechanical failure behaviours can be reasonably attributed to the high Young's modulus, -200 GPa, large volume change, \~5.1% for NCM811 (refs. 14,42), and non-uniform lithiation resulting in a non-uniform stress distribution (Supplementary Fig. 20).",0.445917,high,"The precipitation strengthening from Al3(Sc, Zr) particles is the main strengthening segment in the HAM-HT sample (Figure 20).",0.41857,high,"In addition, Ti, C, O and F elements were uniformly distributed (Fig. 20), indicating that the two materials were fully mixed.",0.385266,high,"In other words, they possess high predicted UTS and TE values, and accordingly, the term corresponding to exploitation in the EHVI equation, as visually represented in Supplementary Fig. 20, increases proportionally, resulting in those combinations to possess high EHVI values."
chart_0020,21,../02_images/figures/chart_0020.jpg,"Fig. 21. While the intact boundary fraction is very high in the low ∑ boundaries, many higher Σ boundaries are also intact [325].",0.501528,high,"Lehockey and Palumbo [325], Fig. 21, suggest that additional criteria for identifying strong and weak boundaries exist, such as the influence of active deformation systems.",0.462699,high,"For a heterogeneous cathode consisting of 68 wt% NCM811, 29 wt% $\mathrm { L i } _ { 6 } \mathrm { P S } _ { 5 } \mathrm { C l }$ and 3 wt% carbon with confined active sites, the $\sigma _ { \mathrm { L i ^ { + } } }$ and $\sigma _ { \mathrm { e } }$ of this composite are estimated to be $2 . 2 \times 1 0 ^ { - 4 } \mathsf { S c m ^ { - 1 } }$ and 88 mS cm−1 (Supplementary Fig. 21), respectively.",0.453749,high,"In addition to the SF analysis, the effects of phase constitution and alloying element partitioning between the α' and β phases on mechanical properties were also examined, and the results are reported in Supplementary Note 8 and Supplementary Figs. 21 and 22.",0.35689,low,"Thus, triple line characteristics affect properties [371,372], e.g. cavitation and cracking are more likely at U-lines [373].",0.356026,low,"(III) The boundary is transparent to dislocations, and (near) perfect transmission can occur (e.g. low ∑ boundaries related to I-lines, [376] or low-angle boundaries [95,375], this type of boundary is most naturally modeled with CPFE methods)."
image_0021,22,../02_images/figures/image_0021.jpg,Fig. 22. Angles and vectors used to evaluate the geometrical efficiency of strain transfer at a grain boundary [199].,0.537144,high,"The density was reduced if slip transfer occurred, i.e. if $\theta < 1 5 ^ { \circ }$ and $\kappa < 3 5 ^ { \circ }$ in Fig. 22 (based upon experimental observations of Werner and Prantl [367]), then slip transfer was permitted in proportion to the geometrical factor cos Θ cos κk to reduce the accumulated dislocation density in the grains on either side.",0.521739,high,"This term describes how well the local shear direction at the boundary can be accommodated by dislocation activity in the neighboring or initiating grain, i.e. the scalar product defined by the angle k in Fig. 22.",0.511363,high,"This geometry is illustrated in Fig. 22, and the three ""rules"" that summarize conditions for slip transfer are:",0.348736,low,"To make computational modeling of damage nucleation possible in the CPFE paradigm, grain boundary elements that allow physically realistic deformation transfer are necessary.",0.346749,low,Slip transmission criteria depend strongly on the degree of coplanarity of slip systems engaged in deformation transfer (Θ will be small if ψ is small).
image_0022,23,../02_images/figures/image_0022.jpg,"Fig. 23. Clockwise loop of calculations during stress determination.(S second PiolaKirchhoff stress, $\dot { \gamma } ^ { \alpha }$ shear rate, $\mathbf { L } _ { \mathrm { p } }$ plastic velocity gradient, m slip direction, n slip plane normal, $\mathbf { F } _ { \mathrm { p } }$ plastic deformation gradient, $\mathbf { F } _ { \mathrm { e } }$ elastic deformation gradient, C elasticity tensor, I identity matrix).",0.559466,high,Fig. 23 visualizes the set-up of the clockwise loop of calculations to be performed.,0.353827,low,CPFE constitutive models as introduced in Section 4 are formulated in a tensorial way to account for material anisotropy.,0.34985,low,The second point concerns the numerical convergence behavior of the overall system.,0.348704,low,"In principle, one could start predicting any of the quantities involved, follow the circle and compare the resulting quantity with the predicted one.",0.348358,low,"Firstly, the FE solver can follow an explicit or implicit approach, and secondly the material model can be iterated using explicit or implicit integration schemes."
image_0023,24,../02_images/figures/image_0023.jpg,"F CPF cio initial orientation scatter, Coulomb friction coefficient 0.3.",0.357426,low,"First, the deformation-induced orientation patterns were investigated in 3-D using a high-resolution tomographic EBSD technique [174,177].",0.345026,low,The patterns were characterized by neighboring crystalline zones with opposite rotations rates.,0.343242,low,This example concerns the origin of deformation-induced orientation patterns below nanoindents in a {1 1 1}-oriented copper single crystal.,0.343034,low,"The experiment was compared to simulations conducted by a CPFE analysis using a dislocation density-based constitutive hardening law [23,24,174].",0.34174,low,This means that each reorientation step which introduces an orientation divergence with respect to the neighborhood [117] is impeded owing to the corresponding introduction of additional GNDs.
image_0024,25,../02_images/figures/image_0024.jpg,"The crosses indicate the initial orientation. CD, cross direction; BD, bending direction.",0.361904,low,Application of a non-local dislocation model including GNDs to shear tests of aluminum single crystals,0.352945,low,This example concerns the origin of deformation-induced orientation patterns below nanoindents in a {1 1 1}-oriented copper single crystal.,0.348251,low,Similar CPFE simulations on the deformation of pillars by micro-scale compression tests were presented by Raabe et al. [172].,0.345516,low,"First, the deformation-induced orientation patterns were investigated in 3-D using a high-resolution tomographic EBSD technique [174,177].",0.340595,low,A 23 µm long single-crystalline copper nanowire was produced by focused ion beam fabrication (FIB) [176].
image_0025,26,../02_images/figures/image_0025.jpg,(a) Measured lattice rotation about [11-2],0.368145,low,This example presents the use of a dislocation-based constitutive model to incorporate the mechanical interaction between mobile dislocations and grain boundaries into the CPFE framework.,0.341812,low,"A similar approach where conventional viscoplastic hardening rules were replaced by dislocation density evolution laws including also GNDs was suggested by Ma et al. [2325,404].",0.34152,low,"The results do not only yield reasonable mechanical stressstrain response for the differently oriented crystals, but also provided insight about the development of the dislocation structure responsible for the respective plastic behavior observed.",0.340941,low,"The partial success of the simulation with the empirical viscoplastic hardening law in the case of the high-angle grain boundary is attributed to the strong effect of the change in the Schmid factor across the interface, i.e. kinematic effects prevail over dislocation density effects in this case.",0.338263,low,Application of a non-local dislocation model including GNDs to shear tests of aluminum single crystals
