figure_id,figure_index,figure_path,caption,top1_score,top1_confidence,top1_text,top2_score,top2_confidence,top2_text,top3_score,top3_confidence,top3_text,top4_score,top4_confidence,top4_text,top5_score,top5_confidence,top5_text
image_0010,11,../02_images/figures/image_0010.jpg,(f); (h),0.373362,low,"The pileup of dislocations at grain boundaries can activate new dislocation arrays in the adjacent grain, which is conducive to local strain relief and preventing initiation of cracks to harden the alloys.",0.372972,low,There are several explanations in the literature based on dislocation mechanisms such as pile-ups of mobile dislocations in front of the grain boundaries causing stress concentrations that increase the slip resistance or strain gradients near those interfaces.,0.369377,low,"Instead, traces of micro shear bands are presented, signifying shear-induced deformation.",0.364657,low,Perfect dislocations are typically found at grain boundaries where the differing orientations of adjacent grains restrict the dislocation movement.,0.362508,low,"Finally, it may be true that the observed layers at grain boundaries in the boron-containing alloys have a further concomitant role on the improve of creep performance, by hindering crack initiation at grain boundaries."
image_0011,12,../02_images/figures/image_0011.jpg,Fig. 13. Schematic of TEM sample position. The TEM sample position locates 5 μm away from the surface initial crack.,0.557842,high,"For comparing the ductile machined workpiece quality, the conventional taper cutting and In-LATC sample positions were selected within the surface crack-free ductile region, which was located 5 µm away from the surface initial crack and in the center of trajectory, as shown in Fig. 13.",0.526783,high,"patterns of the passive film and the alloy matrix (Fig. 13(c)), the thin passive film can be regarded as an amorphous structure that is significantly different from the crystalline matrix.",0.52615,high,Fig. 13 further shows the atomic structure of this passivationinduced surface film.,0.513314,high,Fig. 13(a) and (b) show OM images of a fractured Sample B where three necking locations are visible.,0.511942,high,"Dog-bone-shaped tensile test specimens with a gauge length of 5 mm, gauge width of 2.5 mm, and thickness of 1.0 mm were extracted from the as-built LPBF samples as shown in Supplementary Fig. 13."
image_0012,13,../02_images/figures/image_0012.jpg,(b); ienfied,0.385766,low,"In short, the excellent corrosion resistance of aged alloys can be attributed to the nanoscale amorphous passive film with $\mathrm { C r } _ { 2 } 0 _ { 3 } , \mathrm { A l } _ { 2 } 0 _ { 3 } ,$ and $\mathrm { T i O } _ { 2 }$ as the main constituents that are strongly adhered to the alloy matrix.",0.379658,low,Representative SEM micrographs of Ti-48Al-2Cr-2 Nb and Ti-46Al-4 Nb-0.5Mo-0.2Si-0.05B alloy (Fig.,0.373923,low,"The microstructures, electrochemical behavior, and associated passive film characteristics of the novel additively manufactured Al5Ti5 HEA in the as-printed and aged states were investigated in detail.",0.373358,low,This underscores the pivotal role of HDI strengthening in the alternating fine and coarse grain microstructure of high strength aluminum alloys fabricated by continuous-LPBF.,0.372452,low,"As beneficial elements for passivation, a moderate increase of ${ \sf A l } _ { 2 } { \sf O } _ { 3 }$ and $\mathrm { T i O } _ { 2 }$ within the passive film can promote the protective and robust nature of the passive film, thus enhancing the corrosion resistance of the aged alloy [9295]."
image_0013,14,../02_images/figures/image_0013.jpg,Cutting direction,0.374111,low,"Furthermore, from the perspective of the subsurface microstructure, compared to the low-density dislocation recrystallization layer in conventional machining, UHSM under high-energy impact produces a nanocrystalline layer with nano-twin structures, improving the mechanical property of IN718 superalloy components.",0.372142,low,The altered microstructural morphology of binder-jetted MAR-M247 suggests different high-temperature behavior in comparison to conventionally manufactured microstructure.,0.372111,low,"(4) The laser annealing effect of in-process-heat laser-assisted cutting is directly observed in the surface area via cross-section transmission electron microscopy, which is accompanied by the much more ideal lattice texture and subsurface integrity than the conventional taper cutting.",0.368371,low,Many ${ \bf Y } _ { 2 } { \bf O } _ { 3 }$ nanoparticles found in such interlayer defects (Fig.,0.368305,low,Sc/Zr modified Al-Cu-Li alloys with a fully equiaxed microstructure using the point-by-point deposition features of PLPBF were successfully fabricated employing a melt pool overlapping approach.
image_0014,15,../02_images/figures/image_0014.jpg,Cutting direction,0.375419,low,"After selecting a sample region containing a representative collection of features of interest via backscatter electron imaging, a lamella was extracted and attached it to a molybdenum Omniprobe TEM grid using an Omniprobe 400 micromanipulator (Oxford Instruments).",0.362274,low,"The morphology, phase content, grain texture, and microhardness of microstructures in the white and dark layers were analyzed, and varied nanoscale substructures on the near-ground surface were characterized using FIB-TEM.",0.362217,low,"STEM images were captured with a probe-corrected Thermo Fisher Scientific Themis Z 60300 kV probe aberration-corrected TEM/STEM using an accelerating voltage of 300 kV, a beam current of 40 pA, and a probe convergence semi-angle of 18.8 mrad.",0.360087,low,Many ${ \bf Y } _ { 2 } { \bf O } _ { 3 }$ nanoparticles found in such interlayer defects (Fig.,0.360019,low,"Due to the large ion range of Ga ions in aluminum, which can cause significant damage and corresponding artifacts during TEM imaging, the ion beam energy was reduced from 30 to 16 kV at a sample thickness of 300 nm, and then it was halved again at corresponding half thicknesses."
image_0015,16,../02_images/figures/image_0015.jpg,(b); illustrated with the solid mimic line of atoms and dotted linear datum line.,0.374788,low,Many ${ \bf Y } _ { 2 } { \bf O } _ { 3 }$ nanoparticles found in such interlayer defects (Fig.,0.372565,low,Wang et al.[299] have recently used GPUMD and NEP to study the melting transition in atomistically confined layered materials.,0.370825,low,"STEM and APT characterizations confirmed that the lamellar $\mathrm { L } 1 _ { 2 }$ nanorods were enriched in Ni, Al, and Ti, but depleted in Co and Cr.",0.366426,low,This synergistic interaction ultimately achieved nanoscale grain refinement.,0.365831,low,"Furthermore, due to the presence of localized areas of grain boundaries with high strain energy, several equiaxed nanocrystals were presented as chains in the deformation areas."
image_0016,17,../02_images/figures/image_0016.jpg,(b); identified with the twin plane and twin direction.,0.366732,low,(1) Ti-enriched cellular structures (or dislocation cells) with an average size of \~400 nm prevailed in the as-printed alloy.,0.365542,low,"After selecting a sample region containing a representative collection of features of interest via backscatter electron imaging, a lamella was extracted and attached it to a molybdenum Omniprobe TEM grid using an Omniprobe 400 micromanipulator (Oxford Instruments).",0.364499,low,The altered microstructural morphology of binder-jetted MAR-M247 suggests different high-temperature behavior in comparison to conventionally manufactured microstructure.,0.364265,low,A processing route for Binder Jetting of MAR-M247 was presented that is capable of yielding dense material with a satisfactory γ'-microstructure and mechanical properties.,0.362869,low,"In this work, a remelting strategy was designed using pulsed laser to achieve fully equiaxed grain microstructures, ultimately doubling the elongation (4.82% for CL and 10.18% for PL) at the expense of a slight reduction in YS."
image_0017,18,../02_images/figures/image_0017.jpg,(d); (e),0.365807,low,fatigue properties of LPBF-fabricated Inconel 718 at $6 5 0 ~ ^ { \circ } \mathrm { C }$,0.359747,low,"For oriented cracks, microcracks initially originate from the cristobalite phase transformation in $\mathrm { S i O } _ { 2 }$ mortar.",0.357751,low,This work uncovers the mechanism and role of precipitation dissolution promoting the formation of TBs and fine grains during VHCF process of LPBF GH4169 superalloy for the first time.,0.355595,low,This study successfully fabricated a Sc/Zr modified Al-Cu-Li alloy with a fully equiaxed microstructure based on the point-level control of pulsed laser.,0.354798,low,The martensitic transformation model is coupled to a single-crystal plasticity model for fcc metals in order to account for plastic deformation in the austenite.
image_0018,19,../02_images/figures/image_0018.jpg,(a); (b),0.35029,low,"Therefore, the LPBF-manufactured AlMgSc samples exhibited an inhomogeneous grain structure.",0.349391,low,"As vertical mud cracks subsequently penetrated $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 } / \mathrm { Y b } _ { 2 } \mathrm { S i O } _ { 5 }$ interface, ${ \mathrm { Y b } } _ { 2 } { \mathrm { S i } } _ { 2 } { \mathrm { O } } _ { 7 }$ layer relied on plastic deformation (twinning and dislocations) to relieve thermal stress, preventing further extension of vertical mud cracks along the thickness direction in $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ layer and leading to the bifurcation of vertical mud cracks at the interface.",0.34102,low,"The formation of ultrafine and high-density Al3(Sc, Zr) nanoprecipitations in HAM-HT sample after heat treatment could be explained as follows: the high cooling rate of LPBF together with subsequent USP treatment induced abundant dislocation entanglements and walls in material[73].",0.339595,low,"This stress buildup is crucial for understanding how the trilayer model behaves under thermal loads, indicating areas where the materials may not only yield but also undergo significant structural changes due to cracking.",0.338945,low,"Ultimately, the two tips of each bifurcated crack may continually interconnect under the effects of cyclic thermal stress and the influence of stress fields from nearby vertical mud-crack tips, weakening the protection of ${ \mathrm { Y b } } _ { 2 } { \mathrm { S i O } } _ { 5 }$ layer for CMC."
chart_0019,20,../02_images/figures/chart_0019.jpg,h 00 /.; (a),0.365178,low,The presence of metastable retained austenite grains is responsible for the strengthductility characteristics of TRIP-assisted multiphase steels [250].,0.360487,low,A single continuous function could describe the embrittlement behavior over a large temperature range.,0.356952,low,The following sections present the development of a crystallographically based thermomechanical model for simulating the behavior of multiphase TRIP-assisted steels.,0.356275,low,"(5) For PL samples, the fully equiaxed microstructure and the uniform distribution of precipitates significantly enhance the ductility of the alloy.",0.355982,low,"Meanwhile, grain boundary strengthening and the increased volume of precipitates effectively compensate for the absence of HDI strengthening, resulting in a tensile strength comparable to that of CL samples."
chart_0020,21,../02_images/figures/chart_0020.jpg,(b); (c); Fi .l analysis result. The profile ine location has been illustrated in Fig. 20a with the black dotted line.,0.48437,high,"Finally, the In-LAT machined surface presents ideal surface finish quality of 4.66 nm in Sa as shown in Fig. 20a, which proves the rationality of the analysis results.",0.477218,high,A surface profile along the black dotted line in Fig. 20a is captured and illustrated in Fig. 20b.,0.345342,low,"This suggests that the embrittlement was due to the high hydrogen concentration near the surface, the same as was observed for the HEE specimens.",0.344202,low,The strain profile ahead of the crack may be used to understand the increased embrittlement of the HEE specimen.,0.344103,low,The presence of metastable retained austenite grains is responsible for the strengthductility characteristics of TRIP-assisted multiphase steels [250].
image_0021,22,../02_images/figures/image_0021.jpg,(b); l Tt,0.359513,low,"Nanoprecipitates play an important role in performance improvement in AlMgSc alloy by pinning dislocation[20,71].",0.345121,low,"Strategies include developing a gradient-composition SiHfO2 bond coating to prevent interface cracking, incorporating β-SiC fibers into $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ layer for crack healing, and applying annealing treatments to seal vertical mud-cracks.",0.343617,low,"For oriented cracks, microcracks initially originate from the cristobalite phase transformation in $\mathrm { S i O } _ { 2 }$ mortar.",0.341328,low,The grain size increased progressively while the dislocation density reduced evidently from region I to region III.,0.339488,low,The underlying gradient microstructures evolution mechanism of AlMgSc alloy after USP treatment remains largely unknown.
