figure_id,figure_index,figure_path,caption,rank,score,cosine_score,confidence,text_token_id,source,text
image_0002,3,../02_images/figures/image_0002.jpg,$\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ and modeled microstructures indicate a more homogeneous distribution of solid electrolyte.,1,0.377868,0.327868,low,paper::sent::33,text_item,"Our findings demonstrate that the inherent thermal cycling and rapid solidification of PBF-LB can be leveraged to create an NT microstructure, resulting in exceptional mechanical properties."
image_0002,3,../02_images/figures/image_0002.jpg,$\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ and modeled microstructures indicate a more homogeneous distribution of solid electrolyte.,2,0.373829,0.323829,low,paper::sent::75,text_item,Careful examination of the contrast variations in these microstructures reveals the precipitation of particles and various types of carbides and the presence of what we will identify below as grain boundary borides in the boron containing alloys.
image_0002,3,../02_images/figures/image_0002.jpg,$\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ and modeled microstructures indicate a more homogeneous distribution of solid electrolyte.,3,0.373762,0.323762,low,paper::sent::81,text_item,Such an improvement of microstructural consistency and the elimination of printing porosities would help the nanocomposites to fully display their intrinsic mechanical properties.
image_0002,3,../02_images/figures/image_0002.jpg,$\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ and modeled microstructures indicate a more homogeneous distribution of solid electrolyte.,4,0.371959,0.321959,low,paper::sent::71,text_item,"Notably, distinct microstructural variations are evident in CoCrNi(Al0.6TiFe)0.4 and CoCr-Ni(Al0.6TiFe)0.5 alloys, where micrometer-sized BCC precipitates are observed within the primary dendritic network."
image_0002,3,../02_images/figures/image_0002.jpg,$\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ and modeled microstructures indicate a more homogeneous distribution of solid electrolyte.,5,0.370689,0.320689,low,paper::sent::128,text_item,"Recent research by Mostafaei et al. on the binder jetting printing of Inconel 625 showed the presence of pores that were not interconnected, and that formed preferentially at the grain boundaries (Mostafaei et al., 2016a)."
chart_0003,4,../02_images/figures/chart_0003.jpg,d); discharge curves at $0 . 0 5 \textsf { C } ( \mathrm { j } = 0 . 7 0 7 \mathsf { m A } \dot { \mathsf { c m } } ^ { - 2 } )$ Charge and discharge curve at $\rceil \textsf { C } ( \dot { \mathsf { j } } = 2 . 7 4 \mathsf { m } \mathsf { A } \mathsf { c m } ^ { - 2 } )$ Discharge capacities for 50 cycles at 0.1 C $( \mathrm { j } = 0 . 2 \bar { 7 } 4 \mathsf { m A } \mathsf { c m } ^ { - 2 } )$ and better rate-performance can be obtained.,1,0.376418,0.326418,low,paper::sent::96,text_item,"This electrochemically driven partially irreversible structural transformation accounts for the different discharge behaviours between the initial cycle and subsequent cycles and hence the capacity loss (-24 mAh g""1) in the first cycle."
chart_0003,4,../02_images/figures/chart_0003.jpg,d); discharge curves at $0 . 0 5 \textsf { C } ( \mathrm { j } = 0 . 7 0 7 \mathsf { m A } \dot { \mathsf { c m } } ^ { - 2 } )$ Charge and discharge curve at $\rceil \textsf { C } ( \dot { \mathsf { j } } = 2 . 7 4 \mathsf { m } \mathsf { A } \mathsf { c m } ^ { - 2 } )$ Discharge capacities for 50 cycles at 0.1 C $( \mathrm { j } = 0 . 2 \bar { 7 } 4 \mathsf { m A } \mathsf { c m } ^ { - 2 } )$ and better rate-performance can be obtained.,2,0.374913,0.324913,low,paper::sent::105,text_item,"After PI sizing, the CC content decreased markedly, while C=O and CN contents increased, confirming the successful deposition of imide-rich polymer coatings on the carbon fiber surfaces."
chart_0003,4,../02_images/figures/chart_0003.jpg,d); discharge curves at $0 . 0 5 \textsf { C } ( \mathrm { j } = 0 . 7 0 7 \mathsf { m A } \dot { \mathsf { c m } } ^ { - 2 } )$ Charge and discharge curve at $\rceil \textsf { C } ( \dot { \mathsf { j } } = 2 . 7 4 \mathsf { m } \mathsf { A } \mathsf { c m } ^ { - 2 } )$ Discharge capacities for 50 cycles at 0.1 C $( \mathrm { j } = 0 . 2 \bar { 7 } 4 \mathsf { m A } \mathsf { c m } ^ { - 2 } )$ and better rate-performance can be obtained.,3,0.373377,0.323377,low,paper::sent::182,text_item,"This included the development of the phase composition, Rietveld evaluations, and observations of how phase composition and unit cell dimensions change during cycling."
chart_0003,4,../02_images/figures/chart_0003.jpg,d); discharge curves at $0 . 0 5 \textsf { C } ( \mathrm { j } = 0 . 7 0 7 \mathsf { m A } \dot { \mathsf { c m } } ^ { - 2 } )$ Charge and discharge curve at $\rceil \textsf { C } ( \dot { \mathsf { j } } = 2 . 7 4 \mathsf { m } \mathsf { A } \mathsf { c m } ^ { - 2 } )$ Discharge capacities for 50 cycles at 0.1 C $( \mathrm { j } = 0 . 2 \bar { 7 } 4 \mathsf { m A } \mathsf { c m } ^ { - 2 } )$ and better rate-performance can be obtained.,4,0.367046,0.317046,low,paper::sent::106,text_item,"Notably, compared with those of Cu-CNPs, the crystallographic families of Cu-ANPs are more resistant to softening due to the greater uniform elongation values of the composites."
chart_0003,4,../02_images/figures/chart_0003.jpg,d); discharge curves at $0 . 0 5 \textsf { C } ( \mathrm { j } = 0 . 7 0 7 \mathsf { m A } \dot { \mathsf { c m } } ^ { - 2 } )$ Charge and discharge curve at $\rceil \textsf { C } ( \dot { \mathsf { j } } = 2 . 7 4 \mathsf { m } \mathsf { A } \mathsf { c m } ^ { - 2 } )$ Discharge capacities for 50 cycles at 0.1 C $( \mathrm { j } = 0 . 2 \bar { 7 } 4 \mathsf { m A } \mathsf { c m } ^ { - 2 } )$ and better rate-performance can be obtained.,5,0.364377,0.314377,low,paper::sent::105,text_item,"At this stage, we assume this to stem from surface effects on the NCM leading to different resistances between NCM particles as any changes due to cycling-based decomposition or contact losses can be ruled out for these symmetric cells."
image_0004,5,../02_images/figures/image_0004.jpg,Figure 5. Nyquist plots of impedance data of composites with different particle sizes of $\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ and the transmission line model. Impedance spec-,1,0.543558,0.293558,high,paper::sent::120,text_item,Figure 5(a) shows macroscopic residual stress evolution with ultrasonic energies.
image_0004,5,../02_images/figures/image_0004.jpg,Figure 5. Nyquist plots of impedance data of composites with different particle sizes of $\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ and the transmission line model. Impedance spec-,2,0.541884,0.291884,high,paper::sent::119,text_item,The multi-scale stress analysis of the HAM-HT manufactured AlMgSc alloy is shown in Figure 5.
image_0004,5,../02_images/figures/image_0004.jpg,Figure 5. Nyquist plots of impedance data of composites with different particle sizes of $\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ and the transmission line model. Impedance spec-,3,0.534188,0.284188,high,paper::sent::140,text_item,Fig. 5 summarizes the microstructural changes in the $_ { \mathrm { A l - Z r - C e - C u } }$ alloy after peak aging (375 C/100 h).
image_0004,5,../02_images/figures/image_0004.jpg,Figure 5. Nyquist plots of impedance data of composites with different particle sizes of $\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ and the transmission line model. Impedance spec-,4,0.526935,0.276935,high,paper::sent::196,text_item,Fig. 5(a) shows the microstructural evolution process during LPBF-processing of one CoCrFeNi powder layer.
image_0004,5,../02_images/figures/image_0004.jpg,Figure 5. Nyquist plots of impedance data of composites with different particle sizes of $\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ and the transmission line model. Impedance spec-,5,0.526177,0.276177,high,paper::sent::115,text_item,The processability of CF sized with PAAs of varying molecular weights is depicted in Fig. 5(a-d).
image_0005,6,../02_images/figures/image_0005.jpg,"$\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ measured with impedance particle size. b) Capacity of composite electrodes at $\mathsf C / 2 0$ and 1 C versus the ratio of ionic and electronic conductivity measured by impedance specconductivity from the flux-based simulation for all composites. The small $\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ particles show a uniform current distribution, while the composite XL exhibits a localized ionic current flow.",1,0.373613,0.323613,low,paper::sent::115,text_item,Both AFM and SAXS results confirm that the Tg mismatch and differences in segmental mobility between the two poly(amic acid) components lead to spontaneous phase separation during film formation.
image_0005,6,../02_images/figures/image_0005.jpg,"$\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ measured with impedance particle size. b) Capacity of composite electrodes at $\mathsf C / 2 0$ and 1 C versus the ratio of ionic and electronic conductivity measured by impedance specconductivity from the flux-based simulation for all composites. The small $\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ particles show a uniform current distribution, while the composite XL exhibits a localized ionic current flow.",2,0.370522,0.320522,low,paper::sent::139,text_item,"The thermal stability of cells and grains fundamentally arises from the low atomic diffusivity within the nanoscale boundary network, coupled with its spatial confinement effect that restricts cell and grain growth."
image_0005,6,../02_images/figures/image_0005.jpg,"$\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ measured with impedance particle size. b) Capacity of composite electrodes at $\mathsf C / 2 0$ and 1 C versus the ratio of ionic and electronic conductivity measured by impedance specconductivity from the flux-based simulation for all composites. The small $\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ particles show a uniform current distribution, while the composite XL exhibits a localized ionic current flow.",3,0.369134,0.319134,low,paper::sent::121,text_item,EBSD analysis was performed with a step size of 0.2 µm to analyze the grain size distribution and generated the kernel average misorientation (KAM) map.
image_0005,6,../02_images/figures/image_0005.jpg,"$\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ measured with impedance particle size. b) Capacity of composite electrodes at $\mathsf C / 2 0$ and 1 C versus the ratio of ionic and electronic conductivity measured by impedance specconductivity from the flux-based simulation for all composites. The small $\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ particles show a uniform current distribution, while the composite XL exhibits a localized ionic current flow.",4,0.368145,0.318145,low,paper::sent::109,text_item,The carbon segregation at grain boundaries also provided nucleation sites for film-like MC and M6C.
image_0005,6,../02_images/figures/image_0005.jpg,"$\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ measured with impedance particle size. b) Capacity of composite electrodes at $\mathsf C / 2 0$ and 1 C versus the ratio of ionic and electronic conductivity measured by impedance specconductivity from the flux-based simulation for all composites. The small $\mathsf { L i } _ { 6 } \mathsf { P S } _ { 5 } \mathsf { C l }$ particles show a uniform current distribution, while the composite XL exhibits a localized ionic current flow.",5,0.367454,0.317454,low,paper::sent::155,text_item,"To elucidate the microstructural origins of these performance differences, AFM characterization was conducted on the film surfaces formed from the oil-soluble sizing agents."
