figure_id,figure_index,figure_path,caption,top1_score,top1_confidence,top1_text,top2_score,top2_confidence,top2_text,top3_score,top3_confidence,top3_text,top4_score,top4_confidence,top4_text,top5_score,top5_confidence,top5_text
chart_0010,11,../02_images/figures/chart_0010.jpg,(a) Force vs. displacement.,0.387228,low,"To evaluate this, we compare the analytical LEFM solution with phase-field results (for a simulation with $a _ { 0 } ~ = ~ 0 . 3$ mm and $l ~ = ~ 0 . 0 0 2 5$ mm) using three different crack length definitions: direct integration of thecrack surface function $\gamma ,$ the Bourdin correction, and the skeletonization measurement technique.",0.380734,low,The corrected force—displacement curves show excellent agreement with LEFM.,0.373379,low,"To facilitate a direct and faithful comparison with the LEFM solution, the results from the phase-field simulations have been adjusted.",0.372645,low,"The elastic recovery value increases to 1.08, 1.74, 1.96, and 2.73 nm for In-LAC with 5, 10, 15, and 20 W laser power, respectively, which can be contributed to the large thermal expansion and reduced modulus at elevated temperature.",0.371087,low,"Next, the phase-field approach is applied to the center-cracked specimen to investigate the influence of the length scale parameter l and the initial crack length $a _ { 0 } . \mathrm { A }$ series of simulations were performed using two length scale parameters: $l _ { 1 } = 0 . 0 2 5$ mm and $l _ { 2 } = 0 . 0 0 2 5$ mm."
chart_0011,12,../02_images/figures/chart_0011.jpg,(b) Stiffness vs. displacement.,0.36671,low,"The uncertainty of both $\mathbf { L } \mathbf { 1 } _ { 2 }$ phase percentage and coarsening metric was then quantified, and it was shown that even with the change of elemental concentration up to 50%, these two descriptors will not change more than 5% with 99% confidence (Figure S10, Supporting Information).",0.361402,low,"Unlike traditional ML approaches, the proposed Pareto active learning framework considered prediction uncertainty in the selection process, enabling practical exploration of a broad parameter space.",0.358495,low,Parameter-free predictions of the impact of hydrogen on the S-N curves reveal a promising agreement with experiments.,0.354184,low,"In HS materials with heterogeneity in the range of roughly a few nanometers to a hundred nanometers, the HDI hardening effect is reported to have a dominating effect [2931].",0.354105,low,"To verify the efficiency of the BO to find the global minimum for this metric, its efficiency was also compared with particle swarm optimization (PSO), which is a constrained optimization technique, as an alternative approach."
chart_0012,13,../02_images/figures/chart_0012.jpg,F 7.Comparisonof forcedisplacement (a) and stiffnessdisplacement (b) curves for an initial crack o $a _ { 0 } = 0 . 7$ mm. The results for two phase-field length scales are compared with the LEFM solution. The simulation with the smaller length scale $( l _ { 2 } )$ shows better agreement with the linear elastic behavior predicted by LEFM. The Bourdin correction has been applied to the phase-field results.; (a) Stiffness vs. crack length.,0.402651,medium,"To evaluate this, we compare the analytical LEFM solution with phase-field results (for a simulation with $a _ { 0 } ~ = ~ 0 . 3$ mm and $l ~ = ~ 0 . 0 0 2 5$ mm) using three different crack length definitions: direct integration of thecrack surface function $\gamma ,$ the Bourdin correction, and the skeletonization measurement technique.",0.393369,low,"Next, the phase-field approach is applied to the center-cracked specimen to investigate the influence of the length scale parameter l and the initial crack length $a _ { 0 } . \mathrm { A }$ series of simulations were performed using two length scale parameters: $l _ { 1 } = 0 . 0 2 5$ mm and $l _ { 2 } = 0 . 0 0 2 5$ mm.",0.376007,low,"Kondo et al. [52] found that the minimum creep rate is linearly correlated to the thickness of the $\gamma$ channel in the creep test because the dislocation curvature would increase in the thicker $\gamma$ channel, resulting in a decrease in creep resistance.",0.368834,low,The results indicate that the FEM simulation with a explicit crack representation in the mesh geometry aligns most closely with the LEFM reference solution.,0.367373,low,"Finally, it may be true that the observed layers at grain boundaries in the boron-containing alloys have a further concomitant role on the improve of creep performance, by hindering crack initiation at grain boundaries."
chart_0013,14,../02_images/figures/chart_0013.jpg,(b) Critical force vs. crack length.,0.395234,low,The crack width was increased from 0.44 µm to 2.01 µm after heat treatment at $9 5 0 ^ { \circ } \mathsf { C } .$ The results shows that the crystallization could be contributed to the crack propagation during heat treatment.,0.390493,low,"• The sensitivity of crack growth rates to loading frequency is mapped, revealing two limit states, as observed experimentally, and predicting a smooth transition in-between.",0.388906,low,"Notably, without applying a correction for the inherent overestimation of crack length in the phase-field model, the predicted number of cycles is significantly overestimated.",0.388423,low,A critical aspect of the analysis is the measurement of crack length and its impact on key fracture metrics.,0.384661,low,"To evaluate this, we compare the analytical LEFM solution with phase-field results (for a simulation with $a _ { 0 } ~ = ~ 0 . 3$ mm and $l ~ = ~ 0 . 0 0 2 5$ mm) using three different crack length definitions: direct integration of thecrack surface function $\gamma ,$ the Bourdin correction, and the skeletonization measurement technique."
image_0014,15,../02_images/figures/image_0014.jpg,(a) Specimen geometry. The specimen thickness is $B =$ 0.08W.,0.35795,low,"was −41.4 dB@12.2 GHz, −41.9 dB@14.5 GHz, −51.2 dB@11.1 GHz and 9.8 dB@12.6 GHz in order, the corresponding matching thicknesses were 2.2 mm, 2 mm, 2.9 mm and 2.2 mm, respectively.",0.334344,low,"For components with as-manufactured surfaces, topology optimisation can be done so that surfaces with unfavourable orientation relative to roughness are avoided.",0.334232,low,The $\varepsilon ^ { \prime \prime }$ with a load of 35% showed the maximum value at 5-12 GHz.,0.330718,low,"According to this rule, the electrical resistivity of dilute alloys is the sum of two independent contributions arising from the established temperature and microstructure $[ 5 , 3 7 , 3 8 ] .$ The total electrical resistivity, $\rho _ { T o t a l } ,$ combining the contributions of various microstructural features at a given temperature is then given by:",0.330704,low,Twelve {111} <110> slip systems were considered for the FCC copper phase.
image_0015,16,../02_images/figures/image_0015.jpg,(b) Boundary conditions; F $W = 4 0 . 0$,0.364194,low,"In the ductile-mode removal, the curvature radius R of the dislocation generated inside the workpiece and the applied shear stress τ exhibit the following relationship [43]:",0.361627,low,The 1.5 % misfit of the (001)Y2O3/(111)γ interface indicates a coherent relationship for the straight interface of the rod-like particles.,0.357774,low,Mechanical stimulus drives dislocations to migrate along the crystallographic slip systems.,0.357514,low,"For copper particles, we utilized geometric optics to model reflection, enabling us to trace ray propagation and calculate energy absorption based on incidence angles and reflection properties of copper.",0.355886,low,The reason was multi-scale coupled magnetized microspheres can provide a large number of magnetic induction sites to dissipate the incident microwave energy.
chart_0016,17,../02_images/figures/chart_0016.jpg,"(a) Stiffness versus crack length, validating the phasefield simulation against analytical and numerical linear elastic solutions.",0.382248,low,"As a result, LFP/LAZTP Dual HSE/Li SSLBs delivered a reversible capacity of 155.7 mAh $\mathbf { g } ^ { - 1 }$ at 0.5C and $5 5 ~ ^ { \circ } \mathrm { C } ,$ along with 92.6% capacity retention after 200 cycles and an average Coulombic efficiency of 99.4%, demonstrating excellent electrochemical performance.",0.379975,low,"For the phase-field simulation a length scale parameter of l = $0 . 0 0 2 5 W ~ = ~ 0 . 1$ mm is chosen, resulting in a ratio of $l / h ~ = ~ 2 . 5 .$ The simulation is performed with the same boundary conditions as the linear elastic simulations.",0.379443,low,"From these results, it is concluded that for an unstructured mesh where the crack does not propagate exactly along a symmetry plane, the skeleton crack length measurement provides results closer to the theoretical solution than the Bourdin correction.",0.37924,low,"Moreover, this work reflects the changes in CTE before and after the cristobalite phase transition in LCTE parameters for SiHfO2 bond coating, enhancing the credibility of the ERR calculation between SiHfO2 bond coating and adjacent layers.",0.377493,low,"Consequently, the skeleton-corrected phase-field results align more closely with the LEFM and elasticity solutions than the Bourdin-corrected results."
chart_0017,18,../02_images/figures/chart_0017.jpg,"(b) Compliance derivative (dC/da) as a function of crack length, comparing phase-field simulation results with analytical and numerical solutions.; and numerical linear elastic solutions; (b) Compliance derivative (dC/da) as a function of crack length.",0.399859,low,"From these results, it is concluded that for an unstructured mesh where the crack does not propagate exactly along a symmetry plane, the skeleton crack length measurement provides results closer to the theoretical solution than the Bourdin correction.",0.381197,low,The stress distribution ahead of a crack may be described by Rice and Johnson's analysis of cracks under large geometry change conditions from the tip to two crack tip opening displacements (CTODs) [32].,0.379153,low,"After heat treatment at ${ 1 2 0 0 } ~ ^ { \circ } \mathrm { C } ,$ the ratio of crack width to porosity of LMA, YbDS-YbMS and YbMS layer is about 0.38, 0.67 and 0.20, respectively.",0.376647,low,"where $C _ { a _ { 0 } }$ is the initial compliance per unit thickness, for a crack length $a _ { 0 }$ and a specimen under plain strain conditions and unit thickness.",0.375437,low,"If the experimental stress amplitude is greater than the calculated fatigue limit shows that with the observed fatal defect as the initial crack, the crack will propagate under the experimental stress amplitude."
image_0018,19,../02_images/figures/image_0018.jpg,(a) Predicted crack path from the phasefield simulation compared with the theoretical straight path (red line).,0.343088,low,This technique provides an approximate value of the characteristic distance.,0.340537,low,"The single dislocation is usually shown as short and thick lines with a length of \~70 nm, which is formed via the leading dislocation of $a / 3 < 1 2 1 >$ (following Eq. (7)).",0.338209,low,"The basic foundation is that the ion charges interact with each other via Coulomb forces, the evaluation of which can be either based on k-space techniques or a simple cutoff scheme.",0.337909,low,"To render this projection more convenient $\dot { \rho } _ { \mathrm { G N D } } ^ { \alpha }$ is decomposed into three groups: one group of screw dislocations with tangent vector parallel to the slip direction ${ \bf { d } } ^ { \alpha } .$ , the other two groups of edge dislocations with tangent vectors parallel to $\mathbf { n } ^ { \alpha }$ and ta, respectively",0.337711,low,"The smallest misalignment between the active inbound and the expected outbound slip systems leads to the smallest possible energy barrier.4 For an arbitrary transmission event, it is obvious that some incoming slip system does not, as a rule, match a corresponding one on the outbound side exactly, i.e. the shear is usually not coherent on the two sides of a grain boundary."
chart_0019,20,../02_images/figures/chart_0019.jpg,"(b) Fatigue life predictions comparing the phase-field model (with Bourdin and skeleton corrections), the elasticity simulation, and the analytical LEFM solution.",0.404322,medium,"Consequently, the skeleton-corrected phase-field results align more closely with the LEFM and elasticity solutions than the Bourdin-corrected results.",0.396178,low,"By combining the descriptive power of phase-field models with the foundational principles of LEFM, it provides a computationally tractable approach for life prediction in complex engineering structures.",0.387467,low,"In order to analyze the flowing trajectories of Fe atoms, the movement of one exemplary Fe atom was extracted from the MD simulation to generate trajectory lines selected from arbitrary positions at the top, middle, and bottom of the molten pool.",0.380273,low,"For the phase-field simulation a length scale parameter of l = $0 . 0 0 2 5 W ~ = ~ 0 . 1$ mm is chosen, resulting in a ratio of $l / h ~ = ~ 2 . 5 .$ The simulation is performed with the same boundary conditions as the linear elastic simulations.",0.378662,low,"Moreover, this work reflects the changes in CTE before and after the cristobalite phase transition in LCTE parameters for SiHfO2 bond coating, enhancing the credibility of the ERR calculation between SiHfO2 bond coating and adjacent layers."
image_0020,21,../02_images/figures/image_0020.jpg,life predictions from different methods show good agreement.; (a) Specimen 2,0.345839,low,"To render this projection more convenient $\dot { \rho } _ { \mathrm { G N D } } ^ { \alpha }$ is decomposed into three groups: one group of screw dislocations with tangent vector parallel to the slip direction ${ \bf { d } } ^ { \alpha } .$ , the other two groups of edge dislocations with tangent vectors parallel to $\mathbf { n } ^ { \alpha }$ and ta, respectively",0.339624,low,"The formation of dislocation networks could effectively release the misfit stress, weakening the ability of the alloy to regulate $\gamma ^ { \prime }$ shape.",0.338626,low,"where $E _ { \mathrm { m a x } }$ and $E _ { \mathrm { m i n } }$ are the maximum and minimum elastic moduli in the two layers, respectively, $\varepsilon _ { \mathrm { L - m a x } }$ and $\varepsilon _ { \mathrm { L - m i n } }$ are the maximum and minimum linear strains of the two layers, respectively, which are obtained by multiplying the temperature by LCTE $( \varepsilon _ { \mathrm { L } } = \alpha _ { \mathrm { L } } T )$ , where $\alpha _ { \mathrm { L } }$ is linear thermal expansion coefficient.",0.338364,low,"(4) Two types of rod-like $\mathrm { Y } _ { 2 } \mathrm { O } _ { 3 }$ with monoclinic and spherical $\mathrm { Y } _ { 2 } \mathrm { O } _ { 3 }$ with cubic crystal system are identified, exhibiting either a semicoherent or coherent type interface.",0.336474,low,"Denser dislocation networks are accumulated at the $\gamma / \gamma ^ { \prime }$ interface in the Ti-containing alloy, confirming the higher magnitude of the unconstrained lattice misfit."
image_0021,22,../02_images/figures/image_0021.jpg,(b) Specimen 3,0.353734,low,"To render this projection more convenient $\dot { \rho } _ { \mathrm { G N D } } ^ { \alpha }$ is decomposed into three groups: one group of screw dislocations with tangent vector parallel to the slip direction ${ \bf { d } } ^ { \alpha } .$ , the other two groups of edge dislocations with tangent vectors parallel to $\mathbf { n } ^ { \alpha }$ and ta, respectively",0.344773,low,"Therefore, in order to meet the conservation of the lattice defect vector sum when crossing an interface, misfit dislocations will be created in the grain boundary.",0.344682,low,In the second type of models interfaces appear as perfect obstacles that do not allow dislocation penetration events [21].,0.344342,low,"With the dislocation multiplication, some movable dislocations promote the formation of the dislocation networks on $\gamma / \gamma ^ { \prime }$ interface driven by temperature and misfit stress.",0.342835,low,"A d value of 1 m that is the approximate size of cells on surfaces perpendicular to BD gave the vacancies and dislocations can be ignored given their limited effect on electrical resistance $[ 5 , 3 7 ]$"
image_0022,23,../02_images/figures/image_0022.jpg,(c) Specimen 4; Fi S,0.345592,low,"To render this projection more convenient $\dot { \rho } _ { \mathrm { G N D } } ^ { \alpha }$ is decomposed into three groups: one group of screw dislocations with tangent vector parallel to the slip direction ${ \bf { d } } ^ { \alpha } .$ , the other two groups of edge dislocations with tangent vectors parallel to $\mathbf { n } ^ { \alpha }$ and ta, respectively",0.345436,low,This technique provides an approximate value of the characteristic distance.,0.340894,low,"Therefore, in order to meet the conservation of the lattice defect vector sum when crossing an interface, misfit dislocations will be created in the grain boundary.",0.34064,low,"(4) Two types of rod-like $\mathrm { Y } _ { 2 } \mathrm { O } _ { 3 }$ with monoclinic and spherical $\mathrm { Y } _ { 2 } \mathrm { O } _ { 3 }$ with cubic crystal system are identified, exhibiting either a semicoherent or coherent type interface.",0.339682,low,"where $c _ { 4 } , \ldots , c _ { 8 }$ are fitting constants, $d _ { \mathrm { d i p o l e } }$ the critical distance for dipole formation, $D _ { 0 }$ the diffusion coefficient, $Q _ { \mathrm { b u l k } }$ the activation energy for dislocation climb and $\dot { \gamma } _ { \mathrm { r e f } }$ a reference shear rate."
chart_0023,24,../02_images/figures/chart_0023.jpg,(a) Specimen 2,0.374878,low,"From an experimental view point the new approach does not require a specific parametrization, as other PFF based fatigue models, since it relies directly on the Paris' law parameters fit in standard experiments.",0.374083,low,(2) The LPBF GH4169 superalloy exhibits two competing fatigue crack initiation modes: surface flaw initiation associated with high cycle fatigue life and internal pore initiation corresponding to very high cycle fatigue life.,0.373114,low,"In this work, a novel approach for the simulation of fatigue crack propagation based the phase-field framework has been presented.",0.370978,low,This significantly reduces computational cost compared to cycle-by-cycle methods and avoids extensive calibration work required by other phase-field fatigue models.,0.367519,low,"After statistical analysis, the average $\gamma ^ { \prime }$ volume fraction of alloys is 62.55 % after the stress rupture test, which would be higher in IR due to the segregation of $\gamma ^ { \prime }$ forming elements and high temperature."
chart_0024,25,../02_images/figures/chart_0024.jpg,(b) Specimen 3,0.366018,low,This significantly reduces computational cost compared to cycle-by-cycle methods and avoids extensive calibration work required by other phase-field fatigue models.,0.361133,low,"Moreover, the separable natural evolution strategy in NEP is a powerful derivative-free black-box optimizer, which can conveniently take into consideration of experimental data as well as complex physical quantities during the training to enhance the reliability of the coarse-grained NEP models.",0.360511,low,"We introduce the scaling factor α from Eq. (22), defined as $\alpha ^ { 2 } \ = \ G _ { c } / ( G _ { c } \ + \ \lambda c _ { 1 } ) .$ Multiplying Eq. (20) by $\alpha ^ { 2 }$ yields:",0.35994,low,Based on the empirical relationship between the creep rate (ε) and average particle size (d) of $\gamma ^ { \prime }$ precipitates in the bypassing mode as follows [80]:,0.359637,low,"However, Y-rich $\mathrm { L } 1 _ { 2 }$ phases have high a coarsening metric due to the high misfit strain; thus, the total phase percentage must be minimized."
chart_0025,26,../02_images/figures/chart_0025.jpg,(c) Specimen 4,0.375762,low,"From an experimental view point the new approach does not require a specific parametrization, as other PFF based fatigue models, since it relies directly on the Paris' law parameters fit in standard experiments.",0.369069,low,This significantly reduces computational cost compared to cycle-by-cycle methods and avoids extensive calibration work required by other phase-field fatigue models.,0.366262,low,Based on the empirical relationship between the creep rate (ε) and average particle size (d) of $\gamma ^ { \prime }$ precipitates in the bypassing mode as follows [80]:,0.361679,low,(2) The LPBF GH4169 superalloy exhibits two competing fatigue crack initiation modes: surface flaw initiation associated with high cycle fatigue life and internal pore initiation corresponding to very high cycle fatigue life.,0.357887,low,"After statistical analysis, the average $\gamma ^ { \prime }$ volume fraction of alloys is 62.55 % after the stress rupture test, which would be higher in IR due to the segregation of $\gamma ^ { \prime }$ forming elements and high temperature."
