figure_id,figure_index,figure_path,caption,rank,score,cosine_score,confidence,text_token_id,source,text
image_0004,5,../02_images/figures/image_0004.jpg,FZJ: IEK1 2024 G EHT = 8.00 KV Detector = BSD1 WD = 8.5 mm 100 μm,5,0.355086,0.305086,low,paper::sent::121,text_item,The SEM and TEM investigations revealed the precipitation of borides along the grain boundaries of the boron-containing alloys.
image_0005,6,../02_images/figures/image_0005.jpg,FZJ: IEK1 2024 G EHT = 8.00 KV Detector = BSD1 WD = 8.4 mm 100 μm; (c); (d); Fi sprayed by SPS on IN738.,1,0.382252,0.332252,low,paper::sent::102,text_item,"To further elucidate the excellent comprehensive mechanical properties of the N1-LAG material with gradient structure, detailed TEM characterizations were performed before and after tensile deformation."
image_0005,6,../02_images/figures/image_0005.jpg,FZJ: IEK1 2024 G EHT = 8.00 KV Detector = BSD1 WD = 8.4 mm 100 μm; (c); (d); Fi sprayed by SPS on IN738.,2,0.379284,0.329284,low,paper::sent::138,text_item,Grain orientation spread (GOS) generated from EBSD analysis is useful for quantifying microstructure attributes during recrystallization [7686].
image_0005,6,../02_images/figures/image_0005.jpg,FZJ: IEK1 2024 G EHT = 8.00 KV Detector = BSD1 WD = 8.4 mm 100 μm; (c); (d); Fi sprayed by SPS on IN738.,3,0.37875,0.32875,low,paper::sent::111,text_item,This study shows that the particle size distribution of $\mathrm { L i } _ { 6 } \mathrm { P S } _ { 5 } \mathrm { C l }$ in solid-state battery composites is a key factor in determining the overall cell performance.
image_0005,6,../02_images/figures/image_0005.jpg,FZJ: IEK1 2024 G EHT = 8.00 KV Detector = BSD1 WD = 8.4 mm 100 μm; (c); (d); Fi sprayed by SPS on IN738.,4,0.375646,0.325646,low,paper::sent::91,text_item,"Turker et al. [6] used powder between 20 and 53 µm and reported that the grain size of the alloy 718 printed by BJP and sintered at $1 2 8 0 ~ ^ { \circ } \mathrm { C }$ was 100150 µm, which is larger and less favorable than grain sizes produced in the present study."
image_0005,6,../02_images/figures/image_0005.jpg,FZJ: IEK1 2024 G EHT = 8.00 KV Detector = BSD1 WD = 8.4 mm 100 μm; (c); (d); Fi sprayed by SPS on IN738.,5,0.375365,0.325365,low,paper::sent::169,text_item,"Microstructural features, phase compositions, crystal structures, and deformation substructure were characterized using TEM (JEOL 2100 F and Talos F200) coupled with EDS and SAED."
chart_0006,7,../02_images/figures/chart_0006.jpg,(d); (e),1,0.383367,0.333367,low,paper::sent::191,text_item,Mg2ZrsO12 was observed to decay to MgZr4O9 and MgO + ZrO2.
chart_0006,7,../02_images/figures/chart_0006.jpg,(d); (e),2,0.382698,0.332698,low,paper::sent::229,text_item,"Szczerba et al. [37] reported something similar regarding the doping of zirconia with cations such as $\mathsf { M } \mathsf { g } ^ { 2 + }$ , whose ions have a size of 0.89 Å."
chart_0006,7,../02_images/figures/chart_0006.jpg,(d); (e),3,0.382119,0.332119,low,paper::sent::108,text_item,"Most of the precipitates are ZrC and still maintain their original size and morphology, and M6C carbides with a size of about 380 nm are precipitated along the grain boundaries."
chart_0006,7,../02_images/figures/chart_0006.jpg,(d); (e),4,0.381944,0.331944,low,paper::sent::181,text_item,"All the samples exhibited oxidation stability above 4.7 V at room temperature. $\mathrm { A t } 5 5 ^ { \circ } \mathrm { C } ,$ the oxidation onset voltages were measured as 4.5 V for PVDF-HFP SPE, 4.8 V for LAZTP 50% HSE, and 4.6 V for LAZTP Dual HSE, indicating that higher oxide contents contribute to improved oxidative stability."
chart_0006,7,../02_images/figures/chart_0006.jpg,(d); (e),5,0.380313,0.330313,low,paper::sent::153,text_item,"PVDF-HFP SPE exhibited an endothermic peak at ${ 1 3 8 } ^ { \circ } \mathrm { C } ,$ whereas the melting points of LAZTP 50% HSE and LAZTP Dual HSE correspondingly decreased to $1 2 7 ~ ^ { \circ } \mathrm { C }$ and ${ 1 3 0 ~ ^ { \circ } \mathrm { C } } .$ The decrease in Tm indicates reduced polymer crystallinity due to the plasticizing effect of oxide fillers, which increases the amorphous phase fraction and facilitates $\mathrm { L i ^ { + } }$ conduction, improving the ionic conductivity of the solid electrolyte [41,42]."
chart_0007,8,../02_images/figures/chart_0007.jpg,(f); (system B) as-cycled.,1,0.391627,0.341627,low,paper::sent::153,text_item,"PVDF-HFP SPE exhibited an endothermic peak at ${ 1 3 8 } ^ { \circ } \mathrm { C } ,$ whereas the melting points of LAZTP 50% HSE and LAZTP Dual HSE correspondingly decreased to $1 2 7 ~ ^ { \circ } \mathrm { C }$ and ${ 1 3 0 ~ ^ { \circ } \mathrm { C } } .$ The decrease in Tm indicates reduced polymer crystallinity due to the plasticizing effect of oxide fillers, which increases the amorphous phase fraction and facilitates $\mathrm { L i ^ { + } }$ conduction, improving the ionic conductivity of the solid electrolyte [41,42]."
chart_0007,8,../02_images/figures/chart_0007.jpg,(f); (system B) as-cycled.,2,0.38658,0.33658,low,paper::sent::181,text_item,"All the samples exhibited oxidation stability above 4.7 V at room temperature. $\mathrm { A t } 5 5 ^ { \circ } \mathrm { C } ,$ the oxidation onset voltages were measured as 4.5 V for PVDF-HFP SPE, 4.8 V for LAZTP 50% HSE, and 4.6 V for LAZTP Dual HSE, indicating that higher oxide contents contribute to improved oxidative stability."
chart_0007,8,../02_images/figures/chart_0007.jpg,(f); (system B) as-cycled.,3,0.380884,0.330884,low,paper::sent::229,text_item,"Szczerba et al. [37] reported something similar regarding the doping of zirconia with cations such as $\mathsf { M } \mathsf { g } ^ { 2 + }$ , whose ions have a size of 0.89 Å."
chart_0007,8,../02_images/figures/chart_0007.jpg,(f); (system B) as-cycled.,4,0.380202,0.330202,low,paper::sent::56,text_item,"During solidification of the Al alloy system (Al-Er-Zr-Y-Yb-Ni), several precipitates form, including ${ \tt D } 0 _ { 2 3 } { \cdot } { \tt A l } _ { 3 } { \ Z } { \mathrm { r } }$ (referred as $\mathrm { A l } _ { 3 } \mathrm { Z r }$ in this paper), $\mathrm { L } 1 _ { 2 } , \mathrm { A l } _ { 3 } \mathrm { N i }$ and metastable ternary phase $\begin{array} { r } { \mathsf { A l } _ { 2 3 } \mathsf { N i } _ { 6 } \mathsf { M } _ { 4 } . \mathsf { A l } _ { 3 } \mathsf { Z r } } \end{array}$ is brittle and undermines strength and ductility;[11] its lower solvus temperature and phase percentage minimize this phase."
chart_0007,8,../02_images/figures/chart_0007.jpg,(f); (system B) as-cycled.,5,0.37863,0.32863,low,paper::sent::191,text_item,Mg2ZrsO12 was observed to decay to MgZr4O9 and MgO + ZrO2.
chart_0008,9,../02_images/figures/chart_0008.jpg,"Fig. 8. Phase compositions of the feedstock powder and coatings (Pretests - APS1, APS2 and APS3; As-sprayed MSZ SPS; and As-cycled MZ (APS MSZ) and DL MZ (SPS MSZ)).",1,0.50914,0.25914,high,paper::sent::170,text_item,Both the lower and the upper bound estimates are plotted for comparison with the experimental data in Fig. 8.
chart_0008,9,../02_images/figures/chart_0008.jpg,"Fig. 8. Phase compositions of the feedstock powder and coatings (Pretests - APS1, APS2 and APS3; As-sprayed MSZ SPS; and As-cycled MZ (APS MSZ) and DL MZ (SPS MSZ)).",2,0.494796,0.244796,high,paper::sent::153,text_item,"The fatigue crack growth rates obtained for different ΔK and hydrogen concentrations are shown in Fig. 8, using a loglog plot."
chart_0008,9,../02_images/figures/chart_0008.jpg,"Fig. 8. Phase compositions of the feedstock powder and coatings (Pretests - APS1, APS2 and APS3; As-sprayed MSZ SPS; and As-cycled MZ (APS MSZ) and DL MZ (SPS MSZ)).",3,0.492805,0.242805,high,paper::sent::233,text_item,"Fig. 8 (a) illustrates results providing insights into dislocation densities, distributions, and lengths."
chart_0008,9,../02_images/figures/chart_0008.jpg,"Fig. 8. Phase compositions of the feedstock powder and coatings (Pretests - APS1, APS2 and APS3; As-sprayed MSZ SPS; and As-cycled MZ (APS MSZ) and DL MZ (SPS MSZ)).",4,0.49096,0.24096,high,paper::sent::149,text_item,"Fig. 8 shows the lever rule plots of alloys TO and ${ \mathrm { T } } 5 ,$ and the calculated volume fractions of the $\gamma ^ { \prime }$ phase in alloys T0 and T5 are 69.7% and 74.0%, respectively."
chart_0008,9,../02_images/figures/chart_0008.jpg,"Fig. 8. Phase compositions of the feedstock powder and coatings (Pretests - APS1, APS2 and APS3; As-sprayed MSZ SPS; and As-cycled MZ (APS MSZ) and DL MZ (SPS MSZ)).",5,0.487814,0.237814,high,paper::sent::178,text_item,"As the strain increased to 2 %, a pronounced rise in dislocation density was observed within the grains (Fig. 8)."
chart_0009,10,../02_images/figures/chart_0009.jpg,(c); Fi9 (c) Lattice strain of the MgZr4O and Mg2ZrsO phases.,1,0.365199,0.315199,low,paper::sent::238,text_item,"For the APS-2 and −3 (29.7 kW) conditions with lower power, there is no significant change in strain for the MgZr4O9 phase compared to the initial powder."
chart_0009,10,../02_images/figures/chart_0009.jpg,(c); Fi9 (c) Lattice strain of the MgZr4O and Mg2ZrsO phases.,2,0.362637,0.312637,low,paper::sent::239,text_item,"Higher power, as observed in APS-1 (37.5 kW), increases the strain of the MgZr4O9 phase more than the Mg2Zr5O12 phase."
chart_0009,10,../02_images/figures/chart_0009.jpg,(c); Fi9 (c) Lattice strain of the MgZr4O and Mg2ZrsO phases.,3,0.359622,0.309622,low,paper::sent::133,text_item,The data for API X-grade pipeline steels were obtained for R values of 0.1 (dark blue points) and 0.5 (light blue points) and a loading frequency of 1 Hz.
chart_0009,10,../02_images/figures/chart_0009.jpg,(c); Fi9 (c) Lattice strain of the MgZr4O and Mg2ZrsO phases.,4,0.356927,0.306927,low,paper::sent::208,text_item,"This is believed to be the reason for the lower lifetime of the SPS samples compared to the APS samples, since the monoclinic phase forms gradually from the decay of MgZr4O9 and Mg2Zr5O12 in the SPS coating."
chart_0009,10,../02_images/figures/chart_0009.jpg,(c); Fi9 (c) Lattice strain of the MgZr4O and Mg2ZrsO phases.,5,0.356031,0.306031,low,paper::sent::88,text_item,"Zr and Er are the most influential elements on the coarsening metric (Figures S5S7, Supporting Information and Discussion S2, Supporting Information)."
image_0010,11,../02_images/figures/image_0010.jpg,Fig. 10. Photograph of the failed TBCs after furnace cycling test.,1,0.546432,0.296432,high,paper::sent::244,text_item,Fig. 10 shows photographs of the failed TBCs after thermal ccling.
image_0010,11,../02_images/figures/image_0010.jpg,Fig. 10. Photograph of the failed TBCs after furnace cycling test.,2,0.54272,0.29272,high,paper::sent::163,text_item,"To further analyze the relationship between the microstructure and the fracture behavior of the as-printed samples, EBSD, KAM, and SEM maps near the fractures of the PBF-LB and PBF-EB samples were obtained at $6 5 0 ~ ^ { \circ } \mathrm { C } ,$ as seen in Fig. 10."
image_0010,11,../02_images/figures/image_0010.jpg,Fig. 10. Photograph of the failed TBCs after furnace cycling test.,3,0.535821,0.285821,high,paper::sent::237,text_item,"First, for samples after annealing at 530 °C (Fig. 10, circle points), the overall UTS of 8Ni4Mo samples is higher than 8Ni and 10Ni4Mo."
image_0010,11,../02_images/figures/image_0010.jpg,Fig. 10. Photograph of the failed TBCs after furnace cycling test.,4,0.528131,0.278131,high,paper::sent::129,text_item,This heterogeneous microstructure of the as-fabricated sample is further verified in the EPMA image shown in Fig. 10(a).
image_0010,11,../02_images/figures/image_0010.jpg,Fig. 10. Photograph of the failed TBCs after furnace cycling test.,5,0.52073,0.27073,high,paper::sent::244,text_item,"Interestingly, the decreases in UTS (from 530 °C to 580 °C) in 8Ni (300 MPa) is more significant than 8Ni4Mo (220 MPa) and 10Ni4Mo (250 MPa), suggesting coarsening kinetics is slower with extra Mo (Fig. 10)."
