figure_id,figure_index,figure_path,caption,rank,score,cosine_score,confidence,text_token_id,source,text
chart_0002,3,../02_images/figures/chart_0002.jpg,Fig. 2 | Rietveld refinement of room-temperature XRD patterns for the studied materials. a Results for the as-synthesized powders of $( \mathrm { D y } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 }$ $\mathsf { L u } _ { 0 . 2 5 } ) _ { 2 } \mathsf { S i } _ { 2 } 0 _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C } .$ b Results for the bulk sample of $\mathrm { ( D y _ { 0 . 2 5 } H o _ { 0 . 2 5 } }$ $\Upsilon \mathsf { b } _ { 0 . 2 5 } \mathbf { L } \mathsf { u } _ { 0 . 2 5 } ) _ { 2 } \mathbf { S } \mathsf { i } _ { 2 } \mathbf { O } _ { 7 }$ fabricated via hot-pressing sintering method at 1650 °C. c Results for the as-synthesized powders of $( \mathrm { G d } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 } \mathrm { L u } _ { 0 . 2 5 } ) _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C }$ d Results for the as-synthesized powders of,1,0.549383,0.299383,high,paper::sent::89,text_item,The APT reconstructions in Fig. 2(a) reveal the distribution of alloying element atoms in the y and $\gamma ^ { \prime }$ phases of alloys in the initial state.
chart_0002,3,../02_images/figures/chart_0002.jpg,Fig. 2 | Rietveld refinement of room-temperature XRD patterns for the studied materials. a Results for the as-synthesized powders of $( \mathrm { D y } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 }$ $\mathsf { L u } _ { 0 . 2 5 } ) _ { 2 } \mathsf { S i } _ { 2 } 0 _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C } .$ b Results for the bulk sample of $\mathrm { ( D y _ { 0 . 2 5 } H o _ { 0 . 2 5 } }$ $\Upsilon \mathsf { b } _ { 0 . 2 5 } \mathbf { L } \mathsf { u } _ { 0 . 2 5 } ) _ { 2 } \mathbf { S } \mathsf { i } _ { 2 } \mathbf { O } _ { 7 }$ fabricated via hot-pressing sintering method at 1650 °C. c Results for the as-synthesized powders of $( \mathrm { G d } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 } \mathrm { L u } _ { 0 . 2 5 } ) _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C }$ d Results for the as-synthesized powders of,2,0.547692,0.297692,high,paper::sent::91,text_item,"Compared to the N1-HOMO and N1-CR materials with uniform structures, the N1-LH and N1-LAG materials with gradient structures exhibit gradient microhardness along ND on the longitudinal-section from the surface to the core, and the microhardness of the two materials increase from 2.2 GPa and 2.3 GPa of the subsurface to 2.8 GPa and 3.4 GPa of the core, respectively, as shown in Fig. 2(f)."
chart_0002,3,../02_images/figures/chart_0002.jpg,Fig. 2 | Rietveld refinement of room-temperature XRD patterns for the studied materials. a Results for the as-synthesized powders of $( \mathrm { D y } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 }$ $\mathsf { L u } _ { 0 . 2 5 } ) _ { 2 } \mathsf { S i } _ { 2 } 0 _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C } .$ b Results for the bulk sample of $\mathrm { ( D y _ { 0 . 2 5 } H o _ { 0 . 2 5 } }$ $\Upsilon \mathsf { b } _ { 0 . 2 5 } \mathbf { L } \mathsf { u } _ { 0 . 2 5 } ) _ { 2 } \mathbf { S } \mathsf { i } _ { 2 } \mathbf { O } _ { 7 }$ fabricated via hot-pressing sintering method at 1650 °C. c Results for the as-synthesized powders of $( \mathrm { G d } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 } \mathrm { L u } _ { 0 . 2 5 } ) _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C }$ d Results for the as-synthesized powders of,3,0.543853,0.293853,high,paper::sent::94,text_item,Fig. 2(b) displays the proximity histogram plots of the concentration profiles through the $\gamma / \gamma ^ { \prime }$ interfaces of alloys T0 and T5.
chart_0002,3,../02_images/figures/chart_0002.jpg,Fig. 2 | Rietveld refinement of room-temperature XRD patterns for the studied materials. a Results for the as-synthesized powders of $( \mathrm { D y } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 }$ $\mathsf { L u } _ { 0 . 2 5 } ) _ { 2 } \mathsf { S i } _ { 2 } 0 _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C } .$ b Results for the bulk sample of $\mathrm { ( D y _ { 0 . 2 5 } H o _ { 0 . 2 5 } }$ $\Upsilon \mathsf { b } _ { 0 . 2 5 } \mathbf { L } \mathsf { u } _ { 0 . 2 5 } ) _ { 2 } \mathbf { S } \mathsf { i } _ { 2 } \mathbf { O } _ { 7 }$ fabricated via hot-pressing sintering method at 1650 °C. c Results for the as-synthesized powders of $( \mathrm { G d } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 } \mathrm { L u } _ { 0 . 2 5 } ) _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C }$ d Results for the as-synthesized powders of,4,0.541514,0.291514,high,paper::sent::78,text_item,"Fig. 2(b) shows the UTS and elongation at break (EL) of the tested homogenous and HS samples, along with various typical L-DED-fabricated [3951], wrought, and as-cast [46,52] 316L and PH174 datapoints from the literature."
chart_0002,3,../02_images/figures/chart_0002.jpg,Fig. 2 | Rietveld refinement of room-temperature XRD patterns for the studied materials. a Results for the as-synthesized powders of $( \mathrm { D y } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 }$ $\mathsf { L u } _ { 0 . 2 5 } ) _ { 2 } \mathsf { S i } _ { 2 } 0 _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C } .$ b Results for the bulk sample of $\mathrm { ( D y _ { 0 . 2 5 } H o _ { 0 . 2 5 } }$ $\Upsilon \mathsf { b } _ { 0 . 2 5 } \mathbf { L } \mathsf { u } _ { 0 . 2 5 } ) _ { 2 } \mathbf { S } \mathsf { i } _ { 2 } \mathbf { O } _ { 7 }$ fabricated via hot-pressing sintering method at 1650 °C. c Results for the as-synthesized powders of $( \mathrm { G d } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 } \mathrm { L u } _ { 0 . 2 5 } ) _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C }$ d Results for the as-synthesized powders of,5,0.539265,0.289265,high,paper::sent::89,text_item,"According to the statistics from Fig. 2(b), the grain size of the N1-LH and N1-LAG materials, as determined by the line intercept method, also exhibits a gradient distribution from the surface to the core."
chart_0003,4,../02_images/figures/chart_0003.jpg,"$\mathsf { L a } _ { \mathrm { x } 1 } \mathsf { C e } _ { \mathrm { x } 2 } \mathsf { Y b } _ { \mathrm { x } 3 } \mathsf { L u } _ { \mathrm { x } 4 } ) _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C } .$ e Results for the bulk sample of $\mathrm { L a _ { x l } C e _ { x 2 } Y b _ { x 3 } L u _ { x 4 } ) _ { 2 } S i _ { 2 } O _ { 7 } }$ fabricated via hot-pressing sintering method at $1 6 5 0 ^ { \circ } \mathrm { C } .$ The reliability factors $. R _ { \mathfrak { p } }$ and $R _ { \mathrm { w p } }$ are also presented in the figures. The short vertical lines in dark cyan, magenta and dark yellow color at the bottom of each panel denote the positions of XRD peaks of $\mathbf { \beta } [ \mathbf { 3 } { \cdot } \mathbf { R } \mathbf { E } _ { 2 } \mathbf { S } \mathbf { i } _ { 2 } \mathbf { O } _ { 7 } , \mathbf { \beta } _ { \mathrm { Y } } { \cdot } \mathbf { R } \mathbf { E } _ { 2 } \mathbf { S } \mathbf { i } _ { 2 } \mathbf { O } _ { 7 } ,$ and $\begin{array} { r } { \mathrm { G } { \cdot } \mathsf { R } \mathsf { E } _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 } , } \end{array}$ respectively.",1,0.371797,0.321797,low,paper::sent::122,text_item,"Additionally, in an earlier study, Gabb et al. [42] measured the chemistries of the γ phase in LSHR and ME3 using phase extraction techniques."
chart_0003,4,../02_images/figures/chart_0003.jpg,"$\mathsf { L a } _ { \mathrm { x } 1 } \mathsf { C e } _ { \mathrm { x } 2 } \mathsf { Y b } _ { \mathrm { x } 3 } \mathsf { L u } _ { \mathrm { x } 4 } ) _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C } .$ e Results for the bulk sample of $\mathrm { L a _ { x l } C e _ { x 2 } Y b _ { x 3 } L u _ { x 4 } ) _ { 2 } S i _ { 2 } O _ { 7 } }$ fabricated via hot-pressing sintering method at $1 6 5 0 ^ { \circ } \mathrm { C } .$ The reliability factors $. R _ { \mathfrak { p } }$ and $R _ { \mathrm { w p } }$ are also presented in the figures. The short vertical lines in dark cyan, magenta and dark yellow color at the bottom of each panel denote the positions of XRD peaks of $\mathbf { \beta } [ \mathbf { 3 } { \cdot } \mathbf { R } \mathbf { E } _ { 2 } \mathbf { S } \mathbf { i } _ { 2 } \mathbf { O } _ { 7 } , \mathbf { \beta } _ { \mathrm { Y } } { \cdot } \mathbf { R } \mathbf { E } _ { 2 } \mathbf { S } \mathbf { i } _ { 2 } \mathbf { O } _ { 7 } ,$ and $\begin{array} { r } { \mathrm { G } { \cdot } \mathsf { R } \mathsf { E } _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 } , } \end{array}$ respectively.",2,0.369135,0.319135,low,paper::sent::121,text_item,"Despite the microstructural and room temperature mechanical similarities between the two alloys, LSHR presents significantly better creep properties."
chart_0003,4,../02_images/figures/chart_0003.jpg,"$\mathsf { L a } _ { \mathrm { x } 1 } \mathsf { C e } _ { \mathrm { x } 2 } \mathsf { Y b } _ { \mathrm { x } 3 } \mathsf { L u } _ { \mathrm { x } 4 } ) _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C } .$ e Results for the bulk sample of $\mathrm { L a _ { x l } C e _ { x 2 } Y b _ { x 3 } L u _ { x 4 } ) _ { 2 } S i _ { 2 } O _ { 7 } }$ fabricated via hot-pressing sintering method at $1 6 5 0 ^ { \circ } \mathrm { C } .$ The reliability factors $. R _ { \mathfrak { p } }$ and $R _ { \mathrm { w p } }$ are also presented in the figures. The short vertical lines in dark cyan, magenta and dark yellow color at the bottom of each panel denote the positions of XRD peaks of $\mathbf { \beta } [ \mathbf { 3 } { \cdot } \mathbf { R } \mathbf { E } _ { 2 } \mathbf { S } \mathbf { i } _ { 2 } \mathbf { O } _ { 7 } , \mathbf { \beta } _ { \mathrm { Y } } { \cdot } \mathbf { R } \mathbf { E } _ { 2 } \mathbf { S } \mathbf { i } _ { 2 } \mathbf { O } _ { 7 } ,$ and $\begin{array} { r } { \mathrm { G } { \cdot } \mathsf { R } \mathsf { E } _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 } , } \end{array}$ respectively.",3,0.369121,0.319121,low,paper::sent::133,text_item,"S3) of the Al-Zr-Ce-Cu alloy indicates that a slight hardness increase (\~10 HV) occurs at $3 5 0 ^ { \circ } \mathrm { C } ,$ with near-peak aging condition achieved at 375 C."
chart_0003,4,../02_images/figures/chart_0003.jpg,"$\mathsf { L a } _ { \mathrm { x } 1 } \mathsf { C e } _ { \mathrm { x } 2 } \mathsf { Y b } _ { \mathrm { x } 3 } \mathsf { L u } _ { \mathrm { x } 4 } ) _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C } .$ e Results for the bulk sample of $\mathrm { L a _ { x l } C e _ { x 2 } Y b _ { x 3 } L u _ { x 4 } ) _ { 2 } S i _ { 2 } O _ { 7 } }$ fabricated via hot-pressing sintering method at $1 6 5 0 ^ { \circ } \mathrm { C } .$ The reliability factors $. R _ { \mathfrak { p } }$ and $R _ { \mathrm { w p } }$ are also presented in the figures. The short vertical lines in dark cyan, magenta and dark yellow color at the bottom of each panel denote the positions of XRD peaks of $\mathbf { \beta } [ \mathbf { 3 } { \cdot } \mathbf { R } \mathbf { E } _ { 2 } \mathbf { S } \mathbf { i } _ { 2 } \mathbf { O } _ { 7 } , \mathbf { \beta } _ { \mathrm { Y } } { \cdot } \mathbf { R } \mathbf { E } _ { 2 } \mathbf { S } \mathbf { i } _ { 2 } \mathbf { O } _ { 7 } ,$ and $\begin{array} { r } { \mathrm { G } { \cdot } \mathsf { R } \mathsf { E } _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 } , } \end{array}$ respectively.",4,0.368367,0.318367,low,paper::sent::93,text_item,Ti additions in alloy T5 mostly exist in $\gamma ^ { \prime }$ precipitates.
chart_0003,4,../02_images/figures/chart_0003.jpg,"$\mathsf { L a } _ { \mathrm { x } 1 } \mathsf { C e } _ { \mathrm { x } 2 } \mathsf { Y b } _ { \mathrm { x } 3 } \mathsf { L u } _ { \mathrm { x } 4 } ) _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 }$ prepared at $1 5 5 0 ^ { \circ } \mathrm { C } .$ e Results for the bulk sample of $\mathrm { L a _ { x l } C e _ { x 2 } Y b _ { x 3 } L u _ { x 4 } ) _ { 2 } S i _ { 2 } O _ { 7 } }$ fabricated via hot-pressing sintering method at $1 6 5 0 ^ { \circ } \mathrm { C } .$ The reliability factors $. R _ { \mathfrak { p } }$ and $R _ { \mathrm { w p } }$ are also presented in the figures. The short vertical lines in dark cyan, magenta and dark yellow color at the bottom of each panel denote the positions of XRD peaks of $\mathbf { \beta } [ \mathbf { 3 } { \cdot } \mathbf { R } \mathbf { E } _ { 2 } \mathbf { S } \mathbf { i } _ { 2 } \mathbf { O } _ { 7 } , \mathbf { \beta } _ { \mathrm { Y } } { \cdot } \mathbf { R } \mathbf { E } _ { 2 } \mathbf { S } \mathbf { i } _ { 2 } \mathbf { O } _ { 7 } ,$ and $\begin{array} { r } { \mathrm { G } { \cdot } \mathsf { R } \mathsf { E } _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 } , } \end{array}$ respectively.",5,0.367724,0.317724,low,paper::sent::64,text_item,The comparative grain sizes implied no significant grain coarsening after heat treatment at elevated temperatures occurred in this LPBF-fabricated Al-Cu-Li-Sc-Zr alloy.
image_0004,5,../02_images/figures/image_0004.jpg,"Fig. 3 | TEM characterization results of $\mathbf { ( D y _ { 0 . 2 5 } H o _ { 0 . 2 5 } Y b _ { 0 . 2 5 } L u _ { 0 . 2 5 } ) _ { 2 } S i _ { 2 } O _ { 7 } }$ and $( \mathbf { L } \mathbf { a } _ { \mathbf { x } \mathbf { 1 } } \mathbf { C } \mathbf { e } _ { \mathbf { x } \mathbf { 2 } } \mathbf { Y } \mathbf { b } _ { \mathbf { x } \mathbf { 3 } } \mathbf { L } \mathbf { u } _ { \mathbf { x } \mathbf { 4 } } ) _ { \mathbf { 2 } } \mathbf { S } \mathbf { i } _ { \mathbf { 2 } } \mathbf { O } _ { \mathbf { \overline { { \xi } } } }$ bulk samples. a, e The bright-field images of phase 1 and phase 2 in $( \mathrm { D y } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 } \mathrm { L u } _ { 0 . 2 5 } ) _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ sample. b, f The Scanning transmission electron microscopic high-angle annular dark-field (HAADF-STEM) images of phase 1 and phase 2 in $( \mathrm { D } \mathbf { y } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathsf { Y b } _ { 0 . 2 5 } \mathsf { L u } _ { 0 . 2 5 } ) _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O } _ { 7 } . \mathbf { c } , \mathbf { \updownarrow }$ g The Fast Fourier transform (FFT) of the HAADF-STEM images of $( \mathrm { D y } _ { 0 . 2 5 } \mathrm { H o } _ { 0 . 2 5 } \mathrm { Y b } _ { 0 . 2 5 } \mathrm { L u } _ { 0 . 2 5 } ) _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 2 }$ in b and f, taken in the [112] zone axis and [100] zone axis, respectively. d, h The corresponding atomic-resolution EDS elemental maps for Dy, Ho, Yb and Lu of $\beta \mathrm { - ( D y _ { 0 . 2 5 } H o _ { 0 . 2 5 } Y b _ { 0 . 2 5 } L u _ { 0 . 2 5 } ) _ { 2 } S i _ { 2 } O _ { 7 } }$ and $\gamma { \cdot } ( \mathrm { D } \mathsf { y } _ { 0 . 2 5 } \mathsf { H o } _ { 0 . 2 5 } \mathsf { Y b } _ { 0 . 2 5 } \mathsf { L u } _ { 0 . 2 5 } ) _ { 2 } \mathsf { S i } _ { 2 } \mathrm { O } _ { 7 } . \mathsf { i }$ , m The bright-field images of phase 1 and phase 2 in (l $\mathsf { \_ m C e _ { x 2 } Y b _ { x 3 } L u _ { x 4 } } ) _ { 2 } \mathsf { S i } _ { 2 } \mathsf { O _ { 7 } }$ sample.",1,0.546843,0.296843,high,paper::sent::89,text_item,"The microstructure evolution of the trilayer Si-HfO2/ $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 } / \mathrm { Y b } _ { 2 } \mathrm { S i O } _ { 5 }$ coating was investigated after the thermal cycling test at 1400 °C, as shown in Fig. 3."
