figure_id,figure_index,figure_path,caption,top1_score,top1_confidence,top1_text,top2_score,top2_confidence,top2_text,top3_score,top3_confidence,top3_text,top4_score,top4_confidence,top4_text,top5_score,top5_confidence,top5_text
chart_0010,11,../02_images/figures/chart_0010.jpg,and EL (d) at RT of the 444 alloy rods fabricated by the EBM as a function of ED.,0.405244,medium,"The $S E _ { T } , S E _ { A }$ and $S E _ { R }$ values of PDC SiC are about 25 dB, 20 dB and 5 dB, indicating that the absorption is the dominant EMI shielding mechanism for PDC SiC.",0.397866,low,"It becomes evident that for a high-performance electrode not only fast charge transport but also balanced charge transport is essential as an electrochemical reaction requires both electrons and ions to be supplied at comparable rates.[26] A similar effect was recently seen by Hendriks et al. using a $\mathrm { L i M n } _ { 2 } \mathrm { O } _ { 4 } / \mathrm { L i } _ { 3 } \mathrm { I n C l } _ { 6 }$ solidstate battery[7] Concerning the attainable capacity, apart from the effective conduction pathways, the active interface area also acts in favor of composites with smaller particle sizes.",0.397405,low,"Density functional theory (DFT) calculations indicate that the SFE of $\mathrm { F e C o C r N i A l } _ { 0 . 3 6 }$ is approximately $- 1 0 \mathrm { m J / m ^ { 2 } }$ at RT, increasing $\mathrm { t } 0 \sim 5 \mathrm { m J } / \mathrm { m } ^ { 2 }$ at 600 C [63].",0.397026,low,"Compared with pure BADCy resin, the electrons around the F atom (strong electronegativity) in $\mathrm { L C F E } _ { 2 }$ are less likely to undergo the energy level transition under an external electric field, and the π- interaction between the biphenyl units in $\mathrm { L C F E } _ { 2 }$ enhances the binding effect of $\mathtt { L C F E } _ { 2 } \mathtt { - B A D C y }$ resin on carriers [67], resulting in further increased volume resistivity and breakdown strength of PBO $\mathrm { f i b e r s / F A B P B O / L C F E _ { 2 } { \mathrm { - } } B A D C y }$ composites.",0.394976,low,"The resulting electrolyte exhibited a wide electrochemical stability window of $2 . 7 \mathrm { V } ,$ and the highest proton conductivity of $5 . 3 4 \times 1 0 ^ { - 2 } \mathrm { ~ S ~ c m ^ { - 1 } }$ under ambient conditions among all reported COF-based protonic electrolytes, alongside remarkable long-term stability."
chart_0011,12,../02_images/figures/chart_0011.jpg,"Fig. 10. S-S curves of $^ { \mathrm { R 5 , } }$ . Variations in $\sigma _ { \mathrm { B } } \left( \mathrm { c } \right)$ and EL (d) at 1023 K of the 444 alloy rods fabricated by the EBM as a function of ED.",0.550406,high,"The compositions of $\gamma$ and $\gamma ^ { \prime }$ and the partitioning coefficients of the alloying elements in alloys T0 and T5, as well as several commercial superalloys [4346], are demonstrated explicitly in Fig. 10.",0.545928,high,"In addition, $\sigma _ { \mathrm { B } }$ and EL of the rods at 1023 K are plotted against ED in Fig. 10 (c) and (d), respectively. σB of these alloys at 1023 K remains almost constant up to an ED of approximately 3 $\scriptstyle { { \mathrm { J / m m } } ^ { 2 } }$ and then increases with an increase in ED.",0.53726,high,Fig. 10(b) shows a domain taken at \~120 µm deep at an applied tensile strain of 0.3.,0.536875,high,"As the applied tensile strain further increased to 0.35 at \~50 µm depth as seen in Fig. 10(c), all domain interiors were transformed into α'-martensite.",0.535523,high,"Fig. 10 shows the XRD diffraction patterns of the white layer, dark layer, and bulk material."
image_0012,13,../02_images/figures/image_0012.jpg,(a); (b),0.367184,low,This strongly suggests that γ bands act as effective ductile components in the as-EBM alloy.,0.361384,low,These results are consistent with a previous study showing that the ordinary dislocations and deformation twins move more easily than the superlattice dislocations in Ti-rich TiAl alloys [30].,0.360771,low,And the dominant EMI shielding mechanism of UD SiCf/SiC composites in both directions is absorption.,0.360034,low,"Subsequently, we characterized the dislocation substructures of the HT-HEA deformed to \~28 % plastic strain.",0.359535,low,The interactions between dislocations and precipitates in sample AM12h are found to follow both Orowan bowing and dislocation cutting mechanisms.
image_0013,14,../02_images/figures/image_0013.jpg,"(f); Fig. 11. Typical TEM images of R1 (a), (b), (d), (e) and R5 (f) tensile-deformed at 1023 K. BF images of the γ phase (a) and the β phase (b) in R1 with B ≈ $[ 1 \overline { { { 1 } } } 0 ] \gamma , g = 1 1 \overline { { { 1 } } }$ and $\mathbf { B } \approx [ 0 0 1 ] \beta , \mathbf { g } = 1 \overline { { 1 } } 0$ , respectively. A SAED pattern of the β phase in R1 with B = [110]β (c) and a DF image obtained from the ωo spot indicated by a red circle (d). BF images of the lamellae in R1 (e) and R5 (f) with $\mathbf { B } \approx [ \overline { { { 1 } } } 1 2 ] \gamma , \mathbf { g } = 1 \overline { { { 1 } } } 0$ and 220, respectively. (For interpretation of the references to color in this figure legend, the reader is referred to the web version of this article.)",0.566693,high,Fig. 11 shows the morphologies of polished surface of SS-L-30 after loading at different tensile stresses.,0.561022,high,"Fig. 11 illustrates the microstructural morphology of the unmachined workpiece's subsurface, featuring complete grains with clear grain boundaries.",0.560033,high,Fig. 11 shows typical TEM images of R1 and R5 tensile-deformed at 1023 K.,0.548766,high,"Fig. 11(b, c) exhibits the interfacial morphology and EDS results of the Si bonding layer with the coating.",0.542459,high,The cross-sectional morphologies and EDS results of MC20 coatings after oxidation at 1100 °C for 100 h are presented in Fig. 11 and Table 4 (region 14).
image_0014,15,../02_images/figures/image_0014.jpg,"Fig. 12. Microstructure of the top part of R1 (a) and enlarged SEM images of area 1 (b), area 2 (c) and area 3 (d) indicated in (a).",0.574969,high,"From the partially enlarged detail of Fig. 12(a) and the EDS elemental mapping details shown in Fig. 12(b), the SiC particles and the Al matrix can be distinguished.",0.568204,high,"Area 1 from the top surface to a depth of approximately 220 µm exhibits a finer microstructure than the interior, and is considered to the last melt pool in the fabrication process (Fig. 12(b)).",0.565843,high,Fig. 12 shows the EBSD grain boundary maps obtained from the longitudinal section of the LPBF Al-Cu-Li-Sc-Zr alloy in the asfabricated condition.,0.560078,high,Fig. 12 illustrates an exemplary SEM fractograph of the 1280 °C sample indicating ductile failure detailed by ductile dimple fracture.,0.547797,high,"Fig. 12(a) shows the distribution of transverse cracks on the surface, and selection of the cracks at different locations to observe the internal deflection in the depth direction, as shown in Fig. 12(c)."
chart_0015,16,../02_images/figures/chart_0015.jpg,(a); (b),0.399357,low,"If pressure is controlled but temperature is not, we have the NPH ensemble which conserves the enthalpy H in equilibrium.",0.397497,low,Griffiths et al. [9] investigated the high-temperature properties of an Al-Mg-Zr alloy fabricated using LPBF in both AF and HT conditions.,0.397154,low,"Although increasing beam velocity can decrease $t ,$ the effect of changing the pre-heating temperature on t is greater, as manifested by the rapid decrease in G under a high pre-heating temperature.",0.397071,low,These results confirm that the precipitation of $\mathrm { N i } _ { 7 } \mathrm { Z r } _ { 2 }$ phase during long-term thermal exposure does not cause a serious deterioration of the elevated temperature mechanical properties of H230AM.,0.396706,low,"In the present case, fast cooling at a rate of 180°C/min after the HIP-cycles prevents the precipitation of γ'-phase on cooling."
image_0016,17,../02_images/figures/image_0016.jpg,Fig. 13. Schematic phase diagrams of TiAlCr alloys; (a) vertical section of Ti44Al alloys as a function of Cr content and (b) isothermal section at temperature II in (a) and schematic illustrations showing evolution of solidification microstructure at top surface of the 444 alloy rods with the HED microstructure (c).,0.585022,high,"As a result of this $\beta \to \beta + \alpha$ phase separation, the Cr-rich β and the Al-rich α phases form due to atom partitions of Al and Cr along the $\beta / \alpha$ equilibrium tie line shown in Fig. 13(b).",0.575312,high,"Area 2, directly below the melt pool, is aged mainly in the β + α two-phase region (Fig. 13(a)II), and consequently has the coarser $\alpha _ { 2 } / \beta / \gamma$ mixed structure than area 1.",0.574731,high,"According to the DFT calculations in Fig. 13, the segregation of Cr along the SISF promotes the formation of an APB allowing the stacking fault ribbon to advance through the precipitate as shown in 14(d).",0.570416,high,"In Fig. 13(b), the grain boundary is more clearly identified.",0.562626,high,Fig. 13(b) \~ (d) depicts the HRTEM images of the interface micro-zone.
image_0017,18,../02_images/figures/image_0017.jpg,Fi 1 ( d a ew poweryer )usin o sur agai nd ) fbria od with he EDmicostucure.,0.376634,low,"Under PEEK's elevated processing conditions (\~375 C), both polymers exhibit similar chain mobility, diminishing the hierarchical wetting and localized phase separation necessary for interfacial structuring.",0.372257,low,"They found that besides the microstructural anisotropy inherent to PBF AM processes, a structural anisotropy, due to the layering processing and influenced by the combination of processing parameters, also contributed to the anisotropic mechanical properties observed for the produced mesh cubes (List et al., 2014).",0.370466,low,"This work has presented a comparative analysis of three powderbed-based AM techniques (LPBF, EPBF and binder jetting) that can be used for manufacturing of Inconel 625, by assessing the microstructures and mechanical properties of components fabricated using them.",0.370058,low,"In this study, a novel strategy is proposed that the interface compressive stress can be used to adjust the interface bonding strength and thus to control the mechanical properties of the SiCf/SiC composites.",0.368321,low,Material embrittlement mechanism in ultra-high-speed grinding and its influence on grinding force
image_0018,19,../02_images/figures/image_0018.jpg,"(a); (b); Fig. 15. Microstructure of the top part of R5 (a) and enlarged SEM images of area 1 (b), area 2 (c), area 3 (d), area 4 (e) and area 5 (f) indicated in (a).",0.538153,high,Fig. 15 presents the bright field micrographs of the T6 LPBF 2195 sample.,0.53123,high,Fig. 15(b) exhibits that the longitudinal cracks propagated rapidly along the low-strength SiC matrix and converged to form macroscopic cracks between interlayers.,0.52834,high,"Fig. 15 (a) shows the microstructure of the top part of R5 $( E D = 1 . 4 ~ \mathrm { J / m m } ^ { 2 } )$ Area 1, nearest to the top surface, exhibits the $\alpha _ { 2 } / \gamma$ lamellar grain with jagged grain boundary, which corresponds to the last melt pool.",0.527612,high,"On the other hand, the ultrafine lamellar grain is maintained in area 3 because of the reduction of the maximum temperature of the heat effect from the melt pool due to the increase in distance from the top surface (Fig. 15(d)).",0.526493,high,"The macroscopic morphologies of ZC20, MC20, and YC20 coatings before and after thermal shock at 1100 C are shown in Fig. 15."
image_0019,20,../02_images/figures/image_0019.jpg,"(c); Fig. 16. Schematic drawing of phase diagram (vertical section) of Ti44Al alloys as a function of Cr content (a), time-temperature-transformation (TTT) diagram of 444 alloy (b) and illustrations showing evolution of solidification microstructure at the top surface of the 444 alloy rods with the LED microstructure (c).",0.523061,high,The massive α grains become the lamellar grains through precipitation of the γ plate during further cooling when they enter the region that the γ phase can be precipitated (Fig. 16(a)II and (c)III).,0.516719,high,"However, in the case of fast cooling rates, the $\beta \to \beta + \alpha$ phase separation in the $\beta + \alpha$ two-phase region becomes difficult to occur because of its slow reaction rate, resulting in the direct formation of the α grain by the β→α massive phase transformation (Fig. 16(b) and (c)II).",0.513376,high,"Similar to the high ED conditions, the β phase is formed firstly by the solidification of the melt pool under low ED conditions (Fig. 16(a)I and (c)I).",0.506549,high,"As schematically shown in Fig. 17(a), this area is mainly heat treated at the temperatures in region III $( \beta + \gamma$ two-phase region) indicated in Fig. 16(a), resulting in discontinuous precipitation of the $\beta / \gamma$ cell at the grain boundary of the lamellar grain.",0.503093,high,"As shown in Fig. 16, the as-fabricated LPBF 2195 ample has the mechanical property of the yield stress (YS) of $2 0 7 . 7 \pm 1 . 5 ~ \mathrm { M P a } ,$ the UTS of $3 4 0 . 7 \pm 2 . 9$ MPa, and the elongation of $1 7 . 2 \pm 0 . 9 \%$ ."
image_0020,21,../02_images/figures/image_0020.jpg,Fi 1 a ew powrye )funo sur againd ) riarod wit he EDmicture.,0.383396,low,"However, in this study, a fully equiaxed grain microstructure was achieved by modulation of the laser mode and processing parameters.",0.382459,low,The crack formation mechanism for the LPBF 2195 alloy is that the liquid phase cannot completely feed the long channels among the columnar grains during the solidification.,0.380055,low,"Finally, it may be true that the observed layers at grain boundaries in the boron-containing alloys have a further concomitant role on the improve of creep performance, by hindering crack initiation at grain boundaries.",0.378122,low,"The polymer-rich upper layer provided excellent interfacial compatibility with Li metal, whereas the lower LAZTP 50% layer enhanced the ionic conductivity, electrochemical stability, and mechanical robustness.",0.376643,low,These results confirm that boron rather carbon plays the dominant role in grain boundary strengthening.
chart_0021,22,../02_images/figures/chart_0021.jpg,"Fig. 18. Nanoindentation hardness of the ultrafine α2/γ lamellar grain, the α2/γ lamellar region, the β phase and the γ phase in the 444 alloy rods fabricated by the EBM.",0.513592,high,"As shown in Fig. 18, the hardness of the lamellae and the β phase is higher than that of the γ phase.",0.464306,high,"A multi-gradient microstructures preparation method for HAM-HT is proposed, which can achieve high density and address the trade-off between strength and ductility by tailoring hierarchical gradient microstructures, and the detailed microstructure is shown in Figure 18.",0.452848,high,"After cycling for 20,000 cycles, the $\mathrm { L T G } _ { 0 . 2 5 } \mathrm { P S S e } _ { 0 . 2 }$ homogeneous cathode remains dense and integrated (Fig. 5a and Supplementary Fig. 18).",0.452258,high,"The grain refinement in the HAM-HT sample, particularly the ultrafine/nano grains in the interlayer USP impact layers (see Figure 18(a)), led to the grain boundary strengthening",0.448255,high,"To summarize the evolution of cracks within $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 } / \mathrm { Y b } _ { 2 } \mathrm { S i O } _ { 5 }$ layers during thermal cycling, a schematic diagram is shown in Fig. 18."
chart_0022,23,../02_images/figures/chart_0022.jpg,"Fig. 19. Variations in $\sigma _ { \mathrm { B } }$ at RT of the 444 alloy rods fabricated by the EBM at low (a) and high (b) ED conditions as a function of $V _ { \alpha 2 / \gamma \ G }$ (a) and $V _ { \mathrm { a l l \beta } }$ (b), respectively, and variations in $\sigma _ { \mathrm { B } }$ at 1023 K of the rods as a function of Valβ (c).",0.588436,high,"Thus, $\sigma _ { \mathrm { B } }$ of the alloys at 1023 K basically increases with increasing volume fraction of the β phase containing the ${ \mathfrak { o } } _ { 0 }$ phase (Fig. 19(c)).",0.536665,high,"Thus, σB of the rods with the HED microstructure increases linearly with increasing Vallβ (Fig. 19(b)).",0.529889,high,Fig. 19(a) shows the relationship between $V _ { \alpha 2 / \gamma \ G }$ and $\sigma _ { \mathrm { B } }$ of the rods fabricated by the low ED conditions.,0.505633,high,"The energy-based definition of the grain boundary character has been modeled in CPFE modeling using the cohesive force model first presented by Needleman [359,360], who described the cohesive energy as an empirical scalar function that relates displacement to normal and shear traction evolution in the boundary plane (Fig. 19).",0.481521,high,"The LPBF-HT sample exhibits smaller hysteresis loops compared with the HAM-HT sample overall (Figure 19(b)), indicating a limited Bauschinger effect and HDI strengthening effect[81]."
