figure_id,figure_index,figure_path,caption,rank,score,cosine_score,confidence,text_token_id,source,text
chart_0002,3,../02_images/figures/chart_0002.jpg,"3. Wide can XPS ser () of CFs and peak fit secr of C1s DCF (), L-CF (c), M-CF( and H-CF(e.",1,0.37824,0.32824,low,paper::sent::134,text_item,"Furthermore, the published study reveals that only a slight surface oxidization of wC-Co can be observed after isothermal oxidating for 10 h at 500 °C [27], which is attributed to the oxidation of Co binder phase."
chart_0002,3,../02_images/figures/chart_0002.jpg,"3. Wide can XPS ser () of CFs and peak fit secr of C1s DCF (), L-CF (c), M-CF( and H-CF(e.",2,0.375506,0.325506,low,paper::sent::58,text_item,"As expected, the pristine COFs exhibited poor conductivity, ranging from $1 0 ^ { - 8 } \ \mathrm { t o } \ 1 0 ^ { - 5 } \ \mathrm { S } \ \mathrm { c m } ^ { - 1 }$ due to insufficient proton sources (Figure S25)."
chart_0002,3,../02_images/figures/chart_0002.jpg,"3. Wide can XPS ser () of CFs and peak fit secr of C1s DCF (), L-CF (c), M-CF( and H-CF(e.",3,0.372204,0.322204,low,paper::sent::103,text_item,Our findings indicate that a larger λ is beneficial for improving cathode utilization and enables higher cathode loading.
chart_0002,3,../02_images/figures/chart_0002.jpg,"3. Wide can XPS ser () of CFs and peak fit secr of C1s DCF (), L-CF (c), M-CF( and H-CF(e.",4,0.37172,0.32172,low,paper::sent::105,text_item,"After PI sizing, the CC content decreased markedly, while C=O and CN contents increased, confirming the successful deposition of imide-rich polymer coatings on the carbon fiber surfaces."
chart_0002,3,../02_images/figures/chart_0002.jpg,"3. Wide can XPS ser () of CFs and peak fit secr of C1s DCF (), L-CF (c), M-CF( and H-CF(e.",5,0.368393,0.318393,low,paper::sent::77,text_item,"Dielectric & mechanical properties, heat resistance, and intrinsic thermal conductivities of $F E _ { 0 } – B A D C y ,$ LCFE2-BADCy and $L C F E _ { 5 } – B A D C y$ resins"
chart_0003,4,../02_images/figures/chart_0003.jpg,h; energy (g) of W-PAAs sized CF; Contact angle with water(h) of thin films of PAAs.,1,0.363902,0.313902,low,paper::sent::99,text_item,"After sizing, the wettability of CF surfaces improved, peaking with medium molecular weight PAAs (M-PAAs), which yielded the most hydrophilic surfaces [43,44]."
chart_0003,4,../02_images/figures/chart_0003.jpg,h; energy (g) of W-PAAs sized CF; Contact angle with water(h) of thin films of PAAs.,2,0.360427,0.310427,low,paper::sent::84,text_item,Finite element analysis of mass transport reveals that a total hydrogen content of \~1.8 wppm was present in the CT specimens at the beginning of the fatigue crack growth tests.
chart_0003,4,../02_images/figures/chart_0003.jpg,h; energy (g) of W-PAAs sized CF; Contact angle with water(h) of thin films of PAAs.,3,0.35827,0.30827,low,paper::sent::125,text_item,The effect of different process parameters on the processability of LPBF-fabricated CoCrFeNi HEAs was analyzed.
chart_0003,4,../02_images/figures/chart_0003.jpg,h; energy (g) of W-PAAs sized CF; Contact angle with water(h) of thin films of PAAs.,4,0.355368,0.305368,low,paper::sent::81,text_item,"According to previous work [33,34], the appearance of exothermal peak at 900 °C and 1164 C in the as-deposited LMA coating due to the crystallization of amorphous phase with different La element content."
chart_0003,4,../02_images/figures/chart_0003.jpg,h; energy (g) of W-PAAs sized CF; Contact angle with water(h) of thin films of PAAs.,5,0.354873,0.304873,low,paper::sent::85,text_item,The B2 phase's limited deformability contributes to this reduction in ductility.
chart_0004,5,../02_images/figures/chart_0004.jpg,reader is referred to the web version of this article.),1,0.374914,0.324914,low,paper::sent::122,text_item,"Compared with pure BADCy, LCFE2-BADCy resin with the lower ε and tanδ can reduce the electromagnetic wave reflection and internal energy dissipation effect, further enhancing the $| T | ^ { 2 }$ value of PBO fibers/FABPBO/LCFE2-BADCy composites."
chart_0004,5,../02_images/figures/chart_0004.jpg,reader is referred to the web version of this article.),2,0.373485,0.323485,low,paper::sent::128,text_item,"Therefore, high-density NT FCC phases precipitated from B2 phases, rather than L12 precipitated from FCC phases, are expected to provide the dominant contribution to nanoprecipitation strengthening."
chart_0004,5,../02_images/figures/chart_0004.jpg,reader is referred to the web version of this article.),3,0.369061,0.319061,low,paper::sent::100,text_item,"Besides, the impact section roughness of $\mathrm { L C F E } _ { 5 } – \mathrm { B A D C y }$ resin is further increased than that of LCFE2-BADCy resin."
chart_0004,5,../02_images/figures/chart_0004.jpg,reader is referred to the web version of this article.),4,0.368929,0.318929,low,paper::sent::129,text_item,This strongly suggests that γ bands act as effective ductile components in the as-EBM alloy.
chart_0004,5,../02_images/figures/chart_0004.jpg,reader is referred to the web version of this article.),5,0.368663,0.318663,low,paper::sent::116,text_item,"According to the XRD data and weight loss data, there are two main reasons for the decrease of CTE of PDC SiC: crystallization and further ceramization."
image_0005,6,../02_images/figures/image_0005.jpg,flexural tests.,1,0.389238,0.339238,low,paper::sent::95,text_item,The precipitates of LPBF-fabricated Al-Cu-Li-Sc-Zr alloy exhibited superior thermal stability during aging at 300 a.
image_0005,6,../02_images/figures/image_0005.jpg,flexural tests.,2,0.381851,0.331851,low,paper::sent::186,text_item,"In addition, the crack deflection at the CVI SiC/PIP SiC interface played an important role in the synergistic improvement of strength and fracture toughness of the SiCf/SiC composites."
image_0005,6,../02_images/figures/image_0005.jpg,flexural tests.,3,0.381014,0.331014,low,paper::sent::132,text_item,The present study investigates the high-temperature mechanical properties and microstructural evolution of an Al-Cu-Li-Sc-Zr alloy fabricated using LPBF technology.
image_0005,6,../02_images/figures/image_0005.jpg,flexural tests.,4,0.38011,0.33011,low,paper::sent::130,text_item,"These results demonstrate that the aged alloy containing the $\mathrm { L } 1 _ { 2 }$ phase tends to form a more stable and robust passive film in dilute chloride solution than the as-printed alloy, thus exhibiting superior corrosion resistance."
image_0005,6,../02_images/figures/image_0005.jpg,flexural tests.,5,0.378547,0.328547,low,paper::sent::158,text_item,"These results suggest that the γ phase and the coarse lamellar region are primarily responsible for the deformation, while the β phase and the ultrafine lamellar grain are barely deformed at 1023 K."
image_0006,7,../02_images/figures/image_0006.jpg,Fi. 8. high or too low (b).,1,0.375537,0.325537,low,paper::sent::137,text_item,"Medium molecular weight PAAs had demonstrated superior film-forming characteristics, thereby exerting the most pronounced effect on the interface properties between CF and PPS."
image_0006,7,../02_images/figures/image_0006.jpg,Fi. 8. high or too low (b).,2,0.370802,0.320802,low,paper::sent::200,text_item,"Koutiri et al. adjusted the volume energy density during LPBF processing of Inconel 625 to control porosity and surface finish for produced components, and related the results to their fatigue strength."
image_0006,7,../02_images/figures/image_0006.jpg,Fi. 8. high or too low (b).,3,0.369958,0.319958,low,paper::sent::190,text_item,"3D printing via laser powder bed fusion (LPBF) was performed using an EP-M150 Metal 3D Printer (Hangzhou Eplus 3d Tech, China) with both the original Fvs0812 powders and those incorporating 2 wt.% TiB2 nanoparticles."
image_0006,7,../02_images/figures/image_0006.jpg,Fi. 8. high or too low (b).,4,0.368765,0.318765,low,paper::sent::130,text_item,"These results demonstrate that the aged alloy containing the $\mathrm { L } 1 _ { 2 }$ phase tends to form a more stable and robust passive film in dilute chloride solution than the as-printed alloy, thus exhibiting superior corrosion resistance."
image_0006,7,../02_images/figures/image_0006.jpg,Fi. 8. high or too low (b).,5,0.368234,0.318234,low,paper::sent::132,text_item,"The mechanical properties, wave-transparent performances, insulation properties, and heat resistances of PBO fibers/ BADCy composites are simultaneously improved by the addition of the preFABPBO."
