figure_id,figure_index,figure_path,caption,rank,score,cosine_score,confidence,text_token_id,source,text
image_0002,3,../02_images/figures/image_0002.jpg,rows. The necking-induced and shear-induced deformations are marked with black dotted lines.,5,0.387055,0.337055,low,paper::sent::112,text_item,"Secondary cracking is also observed along the prior austenite grain boundaries of the CGHAZ (as highlighted with yellow arrows), which is attributed to a high localized hydrogen concentration at these interfaces located ahead of the primary crack, where hydrostatic tensile stress is maximum."
image_0003,4,../02_images/figures/image_0003.jpg,C Mi indicated using a black box on each of the HS schematic.,1,0.369323,0.319323,low,paper::sent::212,text_item,"From these results, the authors suggest the promotion of slow diffusers (especially W) to segregate along stacking faults as well as the formation of n phase along SESFs and χ phase along SISFs for optimal creep properties in future disk superalloys."
image_0003,4,../02_images/figures/image_0003.jpg,C Mi indicated using a black box on each of the HS schematic.,2,0.36738,0.31738,low,paper::sent::151,text_item,This approach offers significant potential for tailoring precipitation microstructures and enhancing properties in other multiphase compositionally complex alloys.
image_0003,4,../02_images/figures/image_0003.jpg,C Mi indicated using a black box on each of the HS schematic.,3,0.366633,0.316633,low,paper::sent::111,text_item,"Focus variation microscopy is also a capable surface roughness characterisation technique, with results that are in strong agreement with high-resolution $( 5 \mu \mathrm { m } )$ computed tomography (CT) surface characterisation data presented in [61]."
image_0003,4,../02_images/figures/image_0003.jpg,C Mi indicated using a black box on each of the HS schematic.,4,0.365898,0.315898,low,paper::sent::214,text_item,"From the atomic-scale STEM EDS and HAADF-STEM characterization of active γ' shearing modes following creep at 760 °C and 552 MPa, several notable conclusions can be drawn."
image_0003,4,../02_images/figures/image_0003.jpg,C Mi indicated using a black box on each of the HS schematic.,5,0.363541,0.313541,low,paper::sent::125,text_item,"Yadollahi et al. reported a surface defect layer of approximately 200 µm [62] and in this research > 200 µm was removed on average in the polishing process (Section 2.4), thus suggesting the improvement in fatigue performance is truly attributed to the elimination of surface defects."
image_0004,5,../02_images/figures/image_0004.jpg,", ive magnification for Samples A and B, respectively. Shear traces are pointed with black arrows.",1,0.382008,0.332008,low,paper::sent::174,text_item,Mechanical properties of as-EBM alloy at room temperature exhibited strong plastic anisotropy depending on θ.
image_0004,5,../02_images/figures/image_0004.jpg,", ive magnification for Samples A and B, respectively. Shear traces are pointed with black arrows.",2,0.381133,0.331133,low,paper::sent::186,text_item,"In addition, the crack deflection at the CVI SiC/PIP SiC interface played an important role in the synergistic improvement of strength and fracture toughness of the SiCf/SiC composites."
image_0004,5,../02_images/figures/image_0004.jpg,", ive magnification for Samples A and B, respectively. Shear traces are pointed with black arrows.",3,0.380343,0.330343,low,paper::sent::281,text_item,"In this study, a novel strategy is proposed that the interface compressive stress can be used to adjust the interface bonding strength and thus to control the mechanical properties of the SiCf/SiC composites."
image_0004,5,../02_images/figures/image_0004.jpg,", ive magnification for Samples A and B, respectively. Shear traces are pointed with black arrows.",4,0.375084,0.325084,low,paper::sent::199,text_item,"Deformation, diffusion and fatigue crack growth are coupled, with the model capturing the solubility dependence on the hydrostatic stress and the evolving environment-diffusion interface."
image_0004,5,../02_images/figures/image_0004.jpg,", ive magnification for Samples A and B, respectively. Shear traces are pointed with black arrows.",5,0.374896,0.324896,low,paper::sent::132,text_item,The present study investigates the high-temperature mechanical properties and microstructural evolution of an Al-Cu-Li-Sc-Zr alloy fabricated using LPBF technology.
image_0005,6,../02_images/figures/image_0005.jpg,bands. (g) Stacking faults in the 316L region.,1,0.396284,0.346284,low,paper::sent::173,text_item,"The corresponding FFT pattern reveals stacking faults habit plane is (001). e An inverse FFT image masking circled diffraction spots shows lattice distortion around stacking faults with some additional half planes, indicating the existence of dislocations. f An HRTEM micrograph for the Al9(Fe,Co,Ni)2 particle in (b) slightly off the pillar top with planar defects."
image_0005,6,../02_images/figures/image_0005.jpg,bands. (g) Stacking faults in the 316L region.,2,0.386412,0.336412,low,paper::sent::173,text_item,"To gain deeper insight into the unique strengthening effect from the one-dimensional architecture of the nano-whiskers, TEM observations were performed on both in-situ tensile test and post-deformation specimens."
image_0005,6,../02_images/figures/image_0005.jpg,bands. (g) Stacking faults in the 316L region.,3,0.377899,0.327899,low,paper::sent::215,text_item,(1) Cracks were absent in the laser glazing regions when inoculating the Al4Cu1Li alloy with 0.8Sc0.4Zr and 1.0Sc0.5Zr.
image_0005,6,../02_images/figures/image_0005.jpg,bands. (g) Stacking faults in the 316L region.,4,0.377212,0.327212,low,paper::sent::251,text_item,The large ductility of the alloys at 1023 K is attributed to the fine microstructure and the change in the fracture mode from brittle fracture mode to ductile fracture mode due to softening of the γ phase and the $\alpha _ { 2 } / \gamma$ lamellar region with low $\mathrm { c r . }$
image_0005,6,../02_images/figures/image_0005.jpg,bands. (g) Stacking faults in the 316L region.,5,0.375354,0.325354,low,paper::sent::185,text_item,This dislocation behavior suggests that nanowhiskers not only strengthen the alloy through interfacial blocking effects but also promote multi-system dislocation slip.
image_0006,7,../02_images/figures/image_0006.jpg,Phase map at the interface after deformation.,1,0.36085,0.31085,low,paper::sent::284,text_item,"Finally, the uniform distribution of Cr in the Cu-containing steel promotes the formation of dense (Cr,Mo)-rich passive films, enhancing corrosion resistance."
image_0006,7,../02_images/figures/image_0006.jpg,Phase map at the interface after deformation.,2,0.357211,0.307211,low,paper::sent::233,text_item,"These results indicate the (Ce,Cu)-rich intermetallic particles are the dominant strengthening factor in the as-fabricated alloy."
image_0006,7,../02_images/figures/image_0006.jpg,Phase map at the interface after deformation.,3,0.352757,0.302757,low,paper::sent::171,text_item,High stress regions can be favoured for roughness reduction orientations i.e. high stress zone has surfaces with >40° orientation.
image_0006,7,../02_images/figures/image_0006.jpg,Phase map at the interface after deformation.,4,0.352733,0.302733,low,paper::sent::273,text_item,Joeris et al. [26] reported that pre-oxidizing the bond coat in argon prior to depositing the topcoat extended the lifetime of the columnar SPS coating due to changes in failure behavior.
image_0006,7,../02_images/figures/image_0006.jpg,Phase map at the interface after deformation.,5,0.351795,0.301795,low,paper::sent::154,text_item,"In the undeformed region, residual stresses are localized at grain boundaries, while low-stress domains (blue-dominated areas) dominate most grains."
chart_0007,8,../02_images/figures/chart_0007.jpg,"a deor smle, repevely. ) n ) ens stm the maps ) n , pevly.",1,0.402996,0.352996,medium,paper::sent::219,text_item,The elastic modulus mismatch between the matrix and nanoparticles can also lead to increased GND during deformation.
chart_0007,8,../02_images/figures/chart_0007.jpg,"a deor smle, repevely. ) n ) ens stm the maps ) n , pevly.",2,0.391355,0.341355,low,paper::sent::227,text_item,"On the PH17-4 side, the GNDs are more tangled, corresponding to necking-induced deformation."
chart_0007,8,../02_images/figures/chart_0007.jpg,"a deor smle, repevely. ) n ) ens stm the maps ) n , pevly.",3,0.379883,0.329883,low,paper::sent::180,text_item,"GA samples were denser than WA samples, due to higher green density and lower oxygen content, with the highest density (99.2%) reached after sintering at 1285°C."
chart_0007,8,../02_images/figures/chart_0007.jpg,"a deor smle, repevely. ) n ) ens stm the maps ) n , pevly.",4,0.377925,0.327925,low,paper::sent::179,text_item,The primary diffraction peak observed in all samples is α-Al.
chart_0007,8,../02_images/figures/chart_0007.jpg,"a deor smle, repevely. ) n ) ens stm the maps ) n , pevly.",5,0.376176,0.326176,low,paper::sent::216,text_item,"In HS materials with heterogeneity in the range of roughly a few nanometers to a hundred nanometers, the HDI hardening effect is reported to have a dominating effect [2931]."
image_0008,9,../02_images/figures/image_0008.jpg,"Sample A, Band C respectively Necking locatons aremarked wih yelow arrows the at-acture ages.",1,0.36608,0.31608,low,paper::sent::234,text_item,"In addition to the initial assessment of thermal stress accumulation within a multilayer coating system utilizing thermal mismatch stress, an in-depth evaluation of the interface stability between m-TGO and both the bottom CMC and the top $\mathrm { Y b } _ { 2 } \mathrm { S i } _ { 2 } \mathrm { O } _ { 7 }$ layer is needed."
image_0008,9,../02_images/figures/image_0008.jpg,"Sample A, Band C respectively Necking locatons aremarked wih yelow arrows the at-acture ages.",2,0.364561,0.314561,low,paper::sent::251,text_item,The large ductility of the alloys at 1023 K is attributed to the fine microstructure and the change in the fracture mode from brittle fracture mode to ductile fracture mode due to softening of the γ phase and the $\alpha _ { 2 } / \gamma$ lamellar region with low $\mathrm { c r . }$
image_0008,9,../02_images/figures/image_0008.jpg,"Sample A, Band C respectively Necking locatons aremarked wih yelow arrows the at-acture ages.",3,0.361213,0.311213,low,paper::sent::196,text_item,Microstructural evolution of the AMed alloys is associated with the chemical composition of CoCrNi(Al0.6Ti-Fe)x alloys.
image_0008,9,../02_images/figures/image_0008.jpg,"Sample A, Band C respectively Necking locatons aremarked wih yelow arrows the at-acture ages.",4,0.358875,0.308875,low,paper::sent::291,text_item,"As a result, the coprecipitation of Cu-rich, Ni3Ti and austenite phases leads to an optimal combination of high yield strength and improved ductility."
image_0008,9,../02_images/figures/image_0008.jpg,"Sample A, Band C respectively Necking locatons aremarked wih yelow arrows the at-acture ages.",5,0.358615,0.308615,low,paper::sent::231,text_item,The synergistic effects of Al depletion and O enrichment govern microstructural evolution in EB-PBF TiAl alloys.
image_0009,10,../02_images/figures/image_0009.jpg,locions of global multi-necking due to local confined-necking co-deformation.,1,0.387806,0.337806,low,paper::sent::220,text_item,"This improvement is attributed to the robust interfacial structure induced by the PAA-based coating, which not only suppresses microcrack propagation but also maintains interface stability under sustained shear and frictional stress."
image_0009,10,../02_images/figures/image_0009.jpg,locions of global multi-necking due to local confined-necking co-deformation.,2,0.386637,0.336637,low,paper::sent::232,text_item,"As beneficial elements for passivation, a moderate increase of ${ \sf A l } _ { 2 } { \sf O } _ { 3 }$ and $\mathrm { T i O } _ { 2 }$ within the passive film can promote the protective and robust nature of the passive film, thus enhancing the corrosion resistance of the aged alloy [9295]."
image_0009,10,../02_images/figures/image_0009.jpg,locions of global multi-necking due to local confined-necking co-deformation.,3,0.384313,0.334313,low,paper::sent::217,text_item,"In short, the excellent corrosion resistance of aged alloys can be attributed to the nanoscale amorphous passive film with $\mathrm { C r } _ { 2 } 0 _ { 3 } , \mathrm { A l } _ { 2 } 0 _ { 3 } ,$ and $\mathrm { T i O } _ { 2 }$ as the main constituents that are strongly adhered to the alloy matrix."
image_0009,10,../02_images/figures/image_0009.jpg,locions of global multi-necking due to local confined-necking co-deformation.,4,0.383324,0.333324,low,paper::sent::317,text_item,"This study revealed the formation mechanisms of white and dark layers induced by grinding, demonstrating the critical role of carbon redistribution in differentiating the physicomechanical properties between the superficial and subsurface layers."
image_0009,10,../02_images/figures/image_0009.jpg,locions of global multi-necking due to local confined-necking co-deformation.,5,0.381546,0.331546,low,paper::sent::242,text_item,"The interplay between highly localised deformation, stress concentration, and the formation of microvoids at grain boundaries and induced by coarse intermetallic compounds contributes to a reduction in the elongation and fracture toughness of the alloy [56]."
image_0010,11,../02_images/figures/image_0010.jpg,are marked.,1,0.382757,0.332757,low,paper::sent::247,text_item,Wang et al.[299] have recently used GPUMD and NEP to study the melting transition in atomistically confined layered materials.
image_0010,11,../02_images/figures/image_0010.jpg,are marked.,2,0.37087,0.32087,low,paper::sent::180,text_item,Yao et al. showed that the grain boundary predominantly acts as a trap rather than a fast diffusion path for nickel with a grain boundary trapping energy in the range of 12 kJ/mol.
image_0010,11,../02_images/figures/image_0010.jpg,are marked.,3,0.37069,0.32069,low,paper::sent::318,text_item,"The current MD simulations reveal how laser energy density affects the microstructural evolution and defect formation of HEA during the LPBF process, elucidating the mechanisms behind defect formation and confirming that precise control of energy density can optimize the microstructure of HEAs."
image_0010,11,../02_images/figures/image_0010.jpg,are marked.,4,0.367479,0.317479,low,paper::sent::238,text_item,"The primary necking location is where the sample fractured, the secondary being a less severe necking, and the tertiary being the least severe necking."
image_0010,11,../02_images/figures/image_0010.jpg,are marked.,5,0.364013,0.314013,low,paper::sent::252,text_item,"In summary, the global multi-necking is a result of local confinednecking co-deformation hardening, which delays the fracture of the HS samples and improves their overall work hardening and ductility."
